,Iteration,Gates,Bays,Station_Dist,Fleet,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_Speed,Truck_HoS
7147,14,1,5,100,25,576000.0,2.56,0.091,5.7,7,35,45,14
7148,14,1,5,100,50,810000.0,1.8,1.212,3.833,7,35,45,14
7149,14,1,5,100,75,864000.0,1.297,2.914,2.723,7,35,45,14
7150,14,1,5,100,100,873000.0,1.141,3.793,2.389,7,35,45,14
7151,14,1,5,100,125,864000.0,1.103,4.121,2.3,7,35,45,14
7152,14,1,5,100,150,864000.0,1.067,4.639,2.258,7,35,45,14
7153,14,1,5,100,175,873000.0,1.043,5.109,2.169,7,35,45,14
7154,14,1,5,100,200,864000.0,1.021,5.132,2.157,7,35,45,14
7155,15,1,5,100,10,261000.0,2.9,0.037,4.465,7,35,45,14
7156,15,1,5,100,25,585000.0,2.6,0.107,4.911,7,35,45,14
7157,15,1,5,100,50,828000.0,1.84,1.441,3.422,7,35,45,14
7158,15,1,5,100,75,855000.0,1.301,2.86,2.367,7,35,45,14
7159,15,1,5,100,100,882000.0,1.167,3.707,2.114,7,35,45,14
7160,15,1,5,100,125,882000.0,1.114,4.506,1.983,7,35,45,14
7161,15,1,5,100,150,882000.0,1.077,4.665,1.927,7,35,45,14
7162,15,1,5,100,175,873000.0,1.078,4.981,1.935,7,35,45,14
7163,15,1,5,100,200,882000.0,1.054,5.112,1.91,7,35,45,14
7164,16,1,5,100,10,189000.0,2.1,0.015,5.945,7,35,45,14
7165,16,1,5,100,25,594000.0,2.64,0.105,5.578,7,35,45,14
7166,16,1,5,100,50,801000.0,1.78,1.204,3.822,7,35,45,14
7167,16,1,5,100,75,873000.0,1.311,2.708,2.656,7,35,45,14
7168,16,1,5,100,100,891000.0,1.112,3.769,2.233,7,35,45,14
7169,16,1,5,100,125,864000.0,1.011,4.057,2.075,7,35,45,14
7170,16,1,5,100,150,873000.0,1.01,4.569,2.019,7,35,45,14
7171,16,1,5,100,175,873000.0,1.01,4.888,2.016,7,35,45,14
7172,16,1,5,100,200,873000.0,1.0,5.179,2.005,7,35,45,14
7173,17,1,5,100,10,243000.0,2.7,0.013,5.929,7,35,45,14
7174,17,1,5,100,25,540000.0,2.4,0.081,5.329,7,35,45,14
7175,17,1,5,100,50,828000.0,1.84,1.217,4.132,7,35,45,14
7176,17,1,5,100,75,837000.0,1.24,2.867,2.787,7,35,45,14
7177,17,1,5,100,100,846000.0,1.106,3.702,2.407,7,35,45,14
7178,17,1,5,100,125,855000.0,1.056,4.211,2.236,7,35,45,14
7179,17,1,5,100,150,864000.0,1.055,4.599,2.259,7,35,45,14
7180,17,1,5,100,175,846000.0,1.033,4.816,2.177,7,35,45,14
7181,17,1,5,100,200,846000.0,1.022,5.132,2.189,7,35,45,14
7182,18,1,5,100,10,234000.0,2.6,0.027,5.06,7,35,45,14
7183,18,1,5,100,25,585000.0,2.6,0.124,5.351,7,35,45,14
7184,18,1,5,100,50,810000.0,1.8,1.357,3.86,7,35,45,14
7185,18,1,5,100,75,828000.0,1.26,2.582,2.606,7,35,45,14
7186,18,1,5,100,100,846000.0,1.146,3.688,2.258,7,35,45,14
7187,18,1,5,100,125,846000.0,1.068,4.319,2.096,7,35,45,14
7188,18,1,5,100,150,855000.0,1.033,4.823,2.015,7,35,45,14
7189,18,1,5,100,175,864000.0,1.032,4.876,2.002,7,35,45,14
7190,18,1,5,100,200,846000.0,1.011,5.152,1.998,7,35,45,14
7191,19,1,5,100,10,243000.0,2.7,0.028,6.332,7,35,45,14
7192,19,1,5,100,25,531000.0,2.36,0.056,5.588,7,35,45,14
7193,19,1,5,100,50,801000.0,1.78,1.214,4.012,7,35,45,14
7194,19,1,5,100,75,855000.0,1.284,2.731,2.864,7,35,45,14
7195,19,1,5,100,100,864000.0,1.103,3.691,2.384,7,35,45,14
7196,19,1,5,100,125,873000.0,1.066,4.598,2.266,7,35,45,14
7197,19,1,5,100,150,873000.0,1.043,4.793,2.217,7,35,45,14
7198,19,1,5,100,175,864000.0,1.032,5.047,2.234,7,35,45,14
7199,19,1,5,100,200,855000.0,1.022,5.012,2.2,7,35,45,14
7200,20,1,5,100,10,225000.0,2.5,0.001,5.857,7,35,45,14
7201,20,1,5,100,25,549000.0,2.44,0.058,5.487,7,35,45,14
7202,20,1,5,100,50,801000.0,1.78,1.267,3.933,7,35,45,14
7203,20,1,5,100,75,828000.0,1.243,2.818,2.797,7,35,45,14
7204,20,1,5,100,100,828000.0,1.095,3.513,2.423,7,35,45,14
7205,20,1,5,100,125,828000.0,1.045,4.358,2.218,7,35,45,14
7206,20,1,5,100,150,828000.0,1.034,4.466,2.217,7,35,45,14
7207,20,1,5,100,175,837000.0,1.0,5.067,2.177,7,35,45,14
7208,20,1,5,100,200,837000.0,1.011,5.109,2.157,7,35,45,14
7209,21,1,5,100,10,261000.0,2.9,0.022,6.008,7,35,45,14
7210,21,1,5,100,25,594000.0,2.64,0.097,5.661,7,35,45,14
7211,21,1,5,100,50,828000.0,1.84,1.239,3.636,7,35,45,14
7212,21,1,5,100,75,846000.0,1.253,2.633,2.452,7,35,45,14
7213,21,1,5,100,100,891000.0,1.1,3.81,2.06,7,35,45,14
7214,21,1,5,100,125,882000.0,1.065,4.127,2.022,7,35,45,14
7215,21,1,5,100,150,891000.0,1.053,4.6,1.977,7,35,45,14
7216,21,1,5,100,175,900000.0,1.042,4.922,1.951,7,35,45,14
7217,21,1,5,100,200,882000.0,1.01,5.383,1.922,7,35,45,14
7218,22,1,5,100,10,279000.0,3.1,0.029,5.425,7,35,45,14
7219,22,1,5,100,25,612000.0,2.72,0.095,4.774,7,35,45,14
7220,22,1,5,100,50,810000.0,1.8,1.496,3.398,7,35,45,14
7221,22,1,5,100,75,837000.0,1.274,2.938,2.361,7,35,45,14
7222,22,1,5,100,100,846000.0,1.16,3.671,2.068,7,35,45,14
7223,22,1,5,100,125,837000.0,1.107,4.161,1.967,7,35,45,14
7224,22,1,5,100,150,846000.0,1.068,4.505,1.914,7,35,45,14
7225,22,1,5,100,175,837000.0,1.057,5.085,1.836,7,35,45,14
7226,22,1,5,100,200,846000.0,1.044,5.241,1.879,7,35,45,14
7227,23,1,5,100,10,207000.0,2.3,0.02,5.78,7,35,45,14
7228,23,1,5,100,25,540000.0,2.4,0.094,5.812,7,35,45,14
7229,23,1,5,100,50,846000.0,1.88,1.071,4.217,7,35,45,14
7230,23,1,5,100,75,855000.0,1.267,2.509,2.872,7,35,45,14
7231,23,1,5,100,100,855000.0,1.105,3.724,2.411,7,35,45,14
7232,23,1,5,100,125,846000.0,1.056,4.286,2.351,7,35,45,14
7233,23,1,5,100,150,846000.0,1.011,5.052,2.258,7,35,45,14
7234,23,1,5,100,175,846000.0,1.033,4.932,2.268,7,35,45,14
7235,23,1,5,100,200,846000.0,1.0,5.348,2.211,7,35,45,14
7236,24,1,5,100,10,234000.0,2.6,0.021,5.308,7,35,45,14
7237,24,1,5,100,25,594000.0,2.64,0.117,5.213,7,35,45,14
7238,24,1,5,100,50,819000.0,1.82,1.319,3.788,7,35,45,14
7239,24,1,5,100,75,819000.0,1.247,2.821,2.548,7,35,45,14
7240,24,1,5,100,100,819000.0,1.11,3.619,2.205,7,35,45,14
7241,24,1,5,100,125,864000.0,1.067,4.404,2.06,7,35,45,14
7242,24,1,5,100,150,855000.0,1.056,4.559,2.082,7,35,45,14
7243,24,1,5,100,175,846000.0,1.011,4.99,1.961,7,35,45,14
7244,24,1,5,100,200,855000.0,1.0,5.138,1.935,7,35,45,14
7245,25,1,5,100,10,225000.0,2.5,0.012,5.429,7,35,45,14
7246,25,1,5,100,25,585000.0,2.6,0.136,5.132,7,35,45,14
7247,25,1,5,100,50,846000.0,1.88,1.205,3.804,7,35,45,14
7248,25,1,5,100,75,846000.0,1.253,2.824,2.52,7,35,45,14
7249,25,1,5,100,100,846000.0,1.106,3.911,2.182,7,35,45,14
7250,25,1,5,100,125,846000.0,1.08,4.167,2.101,7,35,45,14
7251,25,1,5,100,150,846000.0,1.033,4.865,1.997,7,35,45,14
7252,25,1,5,100,175,846000.0,1.033,4.754,2.012,7,35,45,14
7253,25,1,5,100,200,846000.0,1.0,5.199,1.973,7,35,45,14
7254,26,1,5,100,10,234000.0,2.6,0.051,6.387,7,35,45,14
7255,26,1,5,100,25,531000.0,2.36,0.112,5.54,7,35,45,14
7256,26,1,5,100,50,846000.0,1.88,1.088,4.399,7,35,45,14
7257,26,1,5,100,75,855000.0,1.267,2.879,3.015,7,35,45,14
7258,26,1,5,100,100,855000.0,1.092,3.501,2.503,7,35,45,14
7259,26,1,5,100,125,855000.0,1.022,4.058,2.333,7,35,45,14
7260,26,1,5,100,150,855000.0,1.011,4.576,2.261,7,35,45,14
7261,26,1,5,100,175,864000.0,1.011,4.844,2.248,7,35,45,14
7262,26,1,5,100,200,855000.0,1.0,5.069,2.232,7,35,45,14
7263,27,1,5,100,10,207000.0,2.3,0.005,6.117,7,35,45,14
7264,27,1,5,100,25,576000.0,2.56,0.051,5.944,7,35,45,14
7265,27,1,5,100,50,864000.0,1.92,1.082,4.325,7,35,45,14
7266,27,1,5,100,75,873000.0,1.293,2.537,2.884,7,35,45,14
7267,27,1,5,100,100,882000.0,1.101,3.625,2.407,7,35,45,14
7268,27,1,5,100,125,891000.0,1.021,4.219,2.224,7,35,45,14
7269,27,1,5,100,150,882000.0,1.021,4.788,2.232,7,35,45,14
7270,27,1,5,100,175,873000.0,1.021,4.567,2.207,7,35,45,14
7271,27,1,5,100,200,882000.0,1.01,5.065,2.228,7,35,45,14
7272,28,1,5,100,10,261000.0,2.9,0.033,5.429,7,35,45,14
7273,28,1,5,100,25,585000.0,2.6,0.102,5.11,7,35,45,14
7274,28,1,5,100,50,810000.0,1.8,1.308,3.617,7,35,45,14
7275,28,1,5,100,75,846000.0,1.27,2.806,2.556,7,35,45,14
7276,28,1,5,100,100,855000.0,1.145,3.801,2.218,7,35,45,14
7277,28,1,5,100,125,855000.0,1.08,4.297,2.171,7,35,45,14
7278,28,1,5,100,150,846000.0,1.068,4.791,2.089,7,35,45,14
7279,28,1,5,100,175,855000.0,1.044,5.097,2.096,7,35,45,14
7280,28,1,5,100,200,855000.0,1.033,5.259,1.996,7,35,45,14
7281,29,1,5,100,10,243000.0,2.7,0.016,6.066,7,35,45,14
7282,29,1,5,100,25,549000.0,2.44,0.11,5.14,7,35,45,14
7283,29,1,5,100,50,837000.0,1.86,1.158,3.913,7,35,45,14
7284,29,1,5,100,75,882000.0,1.307,2.653,2.75,7,35,45,14
7285,29,1,5,100,100,882000.0,1.114,3.804,2.297,7,35,45,14
7286,29,1,5,100,125,873000.0,1.054,4.355,2.161,7,35,45,14
7287,29,1,5,100,150,882000.0,1.032,4.711,2.104,7,35,45,14
7288,29,1,5,100,175,873000.0,1.021,4.962,2.11,7,35,45,14
7289,29,1,5,100,200,882000.0,1.01,5.181,2.09,7,35,45,14
7290,0,1,5,150,10,198000.0,2.2,0.004,6.573,7,35,45,14
7291,0,1,5,150,25,477000.0,2.12,0.038,6.313,7,35,45,14
7292,0,1,5,150,50,792000.0,1.76,0.89,4.931,7,35,45,14
7293,0,1,5,150,75,801000.0,1.219,2.536,3.421,7,35,45,14
7294,0,1,5,150,100,810000.0,1.084,3.506,2.908,7,35,45,14
7295,0,1,5,150,125,810000.0,1.034,3.912,2.807,7,35,45,14
7296,0,1,5,150,150,792000.0,1.0,4.511,2.747,7,35,45,14
7297,0,1,5,150,175,792000.0,1.0,5.025,2.712,7,35,45,14
7298,0,1,5,150,200,801000.0,1.0,5.104,2.71,7,35,45,14
7299,1,1,5,150,10,153000.0,1.7,0.012,6.212,7,35,45,14
7300,1,1,5,150,25,450000.0,2.0,0.075,6.341,7,35,45,14
7301,1,1,5,150,50,810000.0,1.8,0.732,5.498,7,35,45,14
7302,1,1,5,150,75,837000.0,1.257,2.376,3.728,7,35,45,14
7303,1,1,5,150,100,828000.0,1.07,3.569,3.09,7,35,45,14
7304,1,1,5,150,125,828000.0,1.045,4.03,3.035,7,35,45,14
7305,1,1,5,150,150,828000.0,1.011,4.992,2.954,7,35,45,14
7306,1,1,5,150,175,828000.0,1.011,5.064,2.966,7,35,45,14
7307,1,1,5,150,200,819000.0,1.0,5.061,2.932,7,35,45,14
7308,2,1,5,150,10,207000.0,2.3,0.013,5.954,7,35,45,14
7309,2,1,5,150,25,468000.0,2.08,0.064,5.424,7,35,45,14
7310,2,1,5,150,50,792000.0,1.76,0.708,5.184,7,35,45,14
7311,2,1,5,150,75,792000.0,1.205,2.451,3.489,7,35,45,14
7312,2,1,5,150,100,801000.0,1.072,3.691,3.023,7,35,45,14
7313,2,1,5,150,125,792000.0,1.048,4.299,2.911,7,35,45,14
7314,2,1,5,150,150,783000.0,1.036,4.701,2.879,7,35,45,14
7315,2,1,5,150,175,774000.0,1.012,4.842,2.914,7,35,45,14
7316,2,1,5,150,200,801000.0,1.011,5.126,2.778,7,35,45,14
7317,3,1,5,150,10,180000.0,2.0,0.035,5.617,7,35,45,14
7318,3,1,5,150,25,504000.0,2.24,0.078,6.005,7,35,45,14
7319,3,1,5,150,50,792000.0,1.76,0.728,5.275,7,35,45,14
7320,3,1,5,150,75,792000.0,1.205,2.377,3.591,7,35,45,14
7321,3,1,5,150,100,792000.0,1.114,3.588,3.303,7,35,45,14
7322,3,1,5,150,125,792000.0,1.035,4.314,3.102,7,35,45,14
7323,3,1,5,150,150,792000.0,1.011,4.552,2.959,7,35,45,14
7324,3,1,5,150,175,792000.0,1.0,5.101,2.914,7,35,45,14
7325,3,1,5,150,200,801000.0,1.0,5.127,2.909,7,35,45,14
7326,4,1,5,150,10,207000.0,2.3,0.003,5.866,7,35,45,14
7327,4,1,5,150,25,459000.0,2.04,0.091,5.529,7,35,45,14
7328,4,1,5,150,50,747000.0,1.66,0.831,4.807,7,35,45,14
7329,4,1,5,150,75,765000.0,1.269,2.67,3.379,7,35,45,14
7330,4,1,5,150,100,774000.0,1.147,3.54,3.192,7,35,45,14
7331,4,1,5,150,125,810000.0,1.084,3.856,2.928,7,35,45,14
7332,4,1,5,150,150,792000.0,1.023,4.763,2.753,7,35,45,14
7333,4,1,5,150,175,774000.0,1.012,4.873,2.717,7,35,45,14
7334,4,1,5,150,200,792000.0,1.011,5.385,2.736,7,35,45,14
7335,5,1,5,150,10,198000.0,2.2,0.034,6.044,7,35,45,14
7336,5,1,5,150,25,441000.0,1.96,0.082,5.345,7,35,45,14
7337,5,1,5,150,50,792000.0,1.76,0.771,5.085,7,35,45,14
7338,5,1,5,150,75,801000.0,1.219,2.404,3.463,7,35,45,14
7339,5,1,5,150,100,801000.0,1.099,3.64,2.995,7,35,45,14
7340,5,1,5,150,125,810000.0,1.059,4.261,2.87,7,35,45,14
7341,5,1,5,150,150,801000.0,1.011,4.758,2.763,7,35,45,14
7342,5,1,5,150,175,801000.0,1.011,4.829,2.757,7,35,45,14
7343,5,1,5,150,200,801000.0,1.011,4.839,2.775,7,35,45,14
7344,6,1,5,150,10,180000.0,2.0,0.026,5.787,7,35,45,14
7345,6,1,5,150,25,450000.0,2.0,0.13,5.16,7,35,45,14
7346,6,1,5,150,50,828000.0,1.84,0.871,4.983,7,35,45,14
7347,6,1,5,150,75,810000.0,1.233,2.557,3.266,7,35,45,14
7348,6,1,5,150,100,837000.0,1.057,3.846,2.665,7,35,45,14
7349,6,1,5,150,125,819000.0,1.046,3.885,2.674,7,35,45,14
7350,6,1,5,150,150,837000.0,1.0,4.639,2.551,7,35,45,14
7351,6,1,5,150,175,819000.0,1.011,4.778,2.514,7,35,45,14
7352,6,1,5,150,200,846000.0,1.0,5.298,2.516,7,35,45,14
7353,7,1,5,150,10,198000.0,2.2,0.003,6.612,7,35,45,14
7354,7,1,5,150,25,450000.0,2.0,0.058,6.281,7,35,45,14
7355,7,1,5,150,50,783000.0,1.74,0.551,5.405,7,35,45,14
7356,7,1,5,150,75,828000.0,1.227,2.208,3.863,7,35,45,14
7357,7,1,5,150,100,819000.0,1.083,3.715,3.292,7,35,45,14
7358,7,1,5,150,125,810000.0,1.047,4.379,3.164,7,35,45,14
7359,7,1,5,150,150,828000.0,1.022,4.683,3.104,7,35,45,14
7360,7,1,5,150,175,828000.0,1.022,4.909,3.112,7,35,45,14
7361,7,1,5,150,200,828000.0,1.011,5.379,3.025,7,35,45,14
7362,8,1,5,150,10,198000.0,2.2,0.013,6.909,7,35,45,14
7363,8,1,5,150,25,432000.0,1.92,0.062,6.127,7,35,45,14
7364,8,1,5,150,50,774000.0,1.72,0.679,5.059,7,35,45,14
7365,8,1,5,150,75,801000.0,1.219,2.631,3.449,7,35,45,14
7366,8,1,5,150,100,810000.0,1.098,3.721,3.031,7,35,45,14
7367,8,1,5,150,125,819000.0,1.046,4.285,2.913,7,35,45,14
7368,8,1,5,150,150,828000.0,1.034,4.615,2.833,7,35,45,14
7369,8,1,5,150,175,801000.0,1.011,4.796,2.839,7,35,45,14
7370,8,1,5,150,200,801000.0,1.011,5.38,2.795,7,35,45,14
7371,9,1,5,150,10,180000.0,2.0,0.014,6.461,7,35,45,14
7372,9,1,5,150,25,396000.0,1.76,0.082,5.935,7,35,45,14
7373,9,1,5,150,50,837000.0,1.86,0.546,5.731,7,35,45,14
7374,9,1,5,150,75,819000.0,1.247,2.288,3.732,7,35,45,14
7375,9,1,5,150,100,837000.0,1.069,3.342,3.143,7,35,45,14
7376,9,1,5,150,125,855000.0,1.033,4.112,3.054,7,35,45,14
7377,9,1,5,150,150,846000.0,1.022,4.508,2.98,7,35,45,14
7378,9,1,5,150,175,837000.0,1.022,4.895,3.002,7,35,45,14
7379,9,1,5,150,200,855000.0,1.022,5.031,2.986,7,35,45,14
7380,10,1,5,150,10,171000.0,1.9,0.017,5.506,7,35,45,14
7381,10,1,5,150,25,468000.0,2.08,0.123,5.694,7,35,45,14
7382,10,1,5,150,50,792000.0,1.76,0.893,4.909,7,35,45,14
7383,10,1,5,150,75,828000.0,1.26,2.64,3.431,7,35,45,14
7384,10,1,5,150,100,819000.0,1.11,3.69,2.949,7,35,45,14
7385,10,1,5,150,125,828000.0,1.095,4.252,2.893,7,35,45,14
7386,10,1,5,150,150,828000.0,1.07,4.3,2.814,7,35,45,14
7387,10,1,5,150,175,837000.0,1.033,4.935,2.651,7,35,45,14
7388,10,1,5,150,200,837000.0,1.022,5.094,2.63,7,35,45,14
7389,11,1,5,150,10,198000.0,2.2,0.021,5.208,7,35,45,14
7390,11,1,5,150,25,468000.0,2.08,0.047,5.753,7,35,45,14
7391,11,1,5,150,50,774000.0,1.72,0.882,4.779,7,35,45,14
7392,11,1,5,150,75,801000.0,1.236,2.4,3.468,7,35,45,14
7393,11,1,5,150,100,801000.0,1.099,3.702,2.97,7,35,45,14
7394,11,1,5,150,125,819000.0,1.058,4.431,2.921,7,35,45,14
7395,11,1,5,150,150,801000.0,1.035,4.841,2.863,7,35,45,14
7396,11,1,5,150,175,819000.0,1.034,4.746,2.817,7,35,45,14
7397,11,1,5,150,200,810000.0,1.034,4.909,2.887,7,35,45,14
7398,12,1,5,150,10,216000.0,2.4,0.009,6.876,7,35,45,14
7399,12,1,5,150,25,504000.0,2.24,0.039,6.271,7,35,45,14
7400,12,1,5,150,50,765000.0,1.7,0.872,4.589,7,35,45,14
7401,12,1,5,150,75,828000.0,1.243,2.358,3.113,7,35,45,14
7402,12,1,5,150,100,819000.0,1.083,3.707,2.681,7,35,45,14
7403,12,1,5,150,125,837000.0,1.045,4.356,2.583,7,35,45,14
7404,12,1,5,150,150,819000.0,1.011,4.496,2.497,7,35,45,14
7405,12,1,5,150,175,828000.0,1.0,4.944,2.473,7,35,45,14
7406,12,1,5,150,200,828000.0,1.0,5.196,2.464,7,35,45,14
7407,13,1,5,150,10,207000.0,2.3,0.018,6.217,7,35,45,14
7408,13,1,5,150,25,495000.0,2.2,0.095,5.998,7,35,45,14
7409,13,1,5,150,50,792000.0,1.76,0.836,4.471,7,35,45,14
7410,13,1,5,150,75,828000.0,1.26,2.404,3.146,7,35,45,14
7411,13,1,5,150,100,846000.0,1.133,3.544,2.761,7,35,45,14
7412,13,1,5,150,125,837000.0,1.045,4.372,2.57,7,35,45,14
7413,13,1,5,150,150,837000.0,1.0,4.749,2.42,7,35,45,14
7414,13,1,5,150,175,837000.0,1.011,4.926,2.471,7,35,45,14
7415,13,1,5,150,200,828000.0,1.0,4.997,2.425,7,35,45,14
7416,14,1,5,150,10,207000.0,2.3,0.032,6.216,7,35,45,14
7417,14,1,5,150,25,441000.0,1.96,0.048,5.721,7,35,45,14
7418,14,1,5,150,50,765000.0,1.7,0.673,5.359,7,35,45,14
7419,14,1,5,150,75,765000.0,1.164,2.425,3.678,7,35,45,14
7420,14,1,5,150,100,765000.0,1.076,3.572,3.239,7,35,45,14
7421,14,1,5,150,125,774000.0,1.049,4.203,3.195,7,35,45,14
7422,14,1,5,150,150,783000.0,1.048,4.52,3.128,7,35,45,14
7423,14,1,5,150,175,774000.0,1.024,4.967,3.04,7,35,45,14
7424,14,1,5,150,200,765000.0,1.024,5.159,3.141,7,35,45,14
7425,15,1,5,150,10,198000.0,2.2,0.037,6.645,7,35,45,14
7426,15,1,5,150,25,450000.0,2.0,0.083,5.634,7,35,45,14
7427,15,1,5,150,50,837000.0,1.86,0.772,5.029,7,35,45,14
7428,15,1,5,150,75,819000.0,1.213,2.538,3.325,7,35,45,14
7429,15,1,5,150,100,837000.0,1.081,3.533,2.84,7,35,45,14
7430,15,1,5,150,125,837000.0,1.045,4.312,2.774,7,35,45,14
7431,15,1,5,150,150,828000.0,1.022,4.65,2.721,7,35,45,14
7432,15,1,5,150,175,828000.0,1.011,4.868,2.646,7,35,45,14
7433,15,1,5,150,200,828000.0,1.0,5.11,2.65,7,35,45,14
7434,16,1,5,150,10,171000.0,1.9,0.048,5.101,7,35,45,14
7435,16,1,5,150,25,441000.0,1.96,0.058,5.857,7,35,45,14
7436,16,1,5,150,50,711000.0,1.58,0.757,4.871,7,35,45,14
7437,16,1,5,150,75,783000.0,1.208,2.427,3.598,7,35,45,14
7438,16,1,5,150,100,783000.0,1.088,3.836,3.229,7,35,45,14
7439,16,1,5,150,125,774000.0,1.049,4.67,3.108,7,35,45,14
7440,16,1,5,150,150,783000.0,1.048,4.538,3.102,7,35,45,14
7441,16,1,5,150,175,783000.0,1.024,4.727,3.047,7,35,45,14
7442,16,1,5,150,200,783000.0,1.012,5.226,2.973,7,35,45,14
7443,17,1,5,150,10,216000.0,2.4,0.013,6.42,7,35,45,14
7444,17,1,5,150,25,450000.0,2.0,0.066,5.919,7,35,45,14
7445,17,1,5,150,50,810000.0,1.8,0.678,5.6,7,35,45,14
7446,17,1,5,150,75,810000.0,1.2,2.326,3.709,7,35,45,14
7447,17,1,5,150,100,810000.0,1.098,3.532,3.367,7,35,45,14
7448,17,1,5,150,125,810000.0,1.071,4.272,3.302,7,35,45,14
7449,17,1,5,150,150,810000.0,1.034,4.937,3.124,7,35,45,14
7450,17,1,5,150,175,810000.0,1.0,5.05,3.031,7,35,45,14
7451,17,1,5,150,200,810000.0,1.011,5.156,3.092,7,35,45,14
7452,18,1,5,150,10,180000.0,2.0,0.005,6.311,7,35,45,14
7453,18,1,5,150,25,468000.0,2.08,0.048,6.267,7,35,45,14
7454,18,1,5,150,50,792000.0,1.76,0.764,5.255,7,35,45,14
7455,18,1,5,150,75,792000.0,1.205,2.491,3.505,7,35,45,14
7456,18,1,5,150,100,792000.0,1.086,3.677,3.033,7,35,45,14
7457,18,1,5,150,125,810000.0,1.011,4.366,2.742,7,35,45,14
7458,18,1,5,150,150,801000.0,1.011,4.624,2.75,7,35,45,14
7459,18,1,5,150,175,792000.0,1.0,4.999,2.749,7,35,45,14
7460,18,1,5,150,200,801000.0,1.0,5.208,2.709,7,35,45,14
7461,19,1,5,150,10,198000.0,2.2,0.008,5.656,7,35,45,14
7462,19,1,5,150,25,459000.0,2.04,0.104,5.392,7,35,45,14
7463,19,1,5,150,50,792000.0,1.76,0.781,4.875,7,35,45,14
7464,19,1,5,150,75,792000.0,1.205,2.594,3.287,7,35,45,14
7465,19,1,5,150,100,810000.0,1.098,3.614,2.886,7,35,45,14
7466,19,1,5,150,125,801000.0,1.072,4.232,2.828,7,35,45,14
7467,19,1,5,150,150,801000.0,1.06,4.578,2.791,7,35,45,14
7468,19,1,5,150,175,801000.0,1.023,4.984,2.718,7,35,45,14
7469,19,1,5,150,200,792000.0,1.011,5.178,2.699,7,35,45,14
7470,20,1,5,150,10,216000.0,2.4,0.024,6.015,7,35,45,14
7471,20,1,5,150,25,459000.0,2.04,0.099,6.418,7,35,45,14
7472,20,1,5,150,50,783000.0,1.74,0.659,4.954,7,35,45,14
7473,20,1,5,150,75,801000.0,1.219,2.284,3.562,7,35,45,14
7474,20,1,5,150,100,801000.0,1.099,3.687,3.28,7,35,45,14
7475,20,1,5,150,125,801000.0,1.06,4.384,3.077,7,35,45,14
7476,20,1,5,150,150,801000.0,1.023,4.713,2.985,7,35,45,14
7477,20,1,5,150,175,801000.0,1.023,4.878,2.917,7,35,45,14
7478,20,1,5,150,200,801000.0,1.011,5.209,2.908,7,35,45,14
7479,21,1,5,150,10,171000.0,1.9,0.031,6.663,7,35,45,14
7480,21,1,5,150,25,432000.0,1.92,0.055,6.452,7,35,45,14
7481,21,1,5,150,50,810000.0,1.8,0.502,5.651,7,35,45,14
7482,21,1,5,150,75,801000.0,1.187,2.054,3.785,7,35,45,14
7483,21,1,5,150,100,810000.0,1.084,3.724,3.337,7,35,45,14
7484,21,1,5,150,125,810000.0,1.047,4.399,3.205,7,35,45,14
7485,21,1,5,150,150,819000.0,1.034,4.621,3.146,7,35,45,14
7486,21,1,5,150,175,810000.0,1.011,5.031,3.119,7,35,45,14
7487,21,1,5,150,200,810000.0,1.011,4.978,3.091,7,35,45,14
7488,22,1,5,150,10,180000.0,2.0,0.018,5.444,7,35,45,14
7489,22,1,5,150,25,486000.0,2.16,0.063,5.753,7,35,45,14
7490,22,1,5,150,50,801000.0,1.78,0.821,4.863,7,35,45,14
7491,22,1,5,150,75,837000.0,1.257,2.482,3.354,7,35,45,14
7492,22,1,5,150,100,837000.0,1.134,3.694,2.949,7,35,45,14
7493,22,1,5,150,125,828000.0,1.07,4.242,2.779,7,35,45,14
7494,22,1,5,150,150,828000.0,1.045,5.088,2.716,7,35,45,14
7495,22,1,5,150,175,828000.0,1.022,5.047,2.699,7,35,45,14
7496,22,1,5,150,200,828000.0,1.022,5.084,2.664,7,35,45,14
7497,23,1,5,150,10,234000.0,2.6,0.01,5.682,7,35,45,14
7498,23,1,5,150,25,522000.0,2.32,0.08,5.741,7,35,45,14
7499,23,1,5,150,50,837000.0,1.86,0.856,4.808,7,35,45,14
7500,23,1,5,150,75,846000.0,1.324,2.717,3.309,7,35,45,14
7501,23,1,5,150,100,837000.0,1.163,3.781,2.941,7,35,45,14
7502,23,1,5,150,125,846000.0,1.068,4.37,2.665,7,35,45,14
7503,23,1,5,150,150,837000.0,1.045,4.853,2.618,7,35,45,14
7504,23,1,5,150,175,837000.0,1.033,4.788,2.588,7,35,45,14
7505,23,1,5,150,200,846000.0,1.022,5.067,2.513,7,35,45,14
7506,24,1,5,150,10,207000.0,2.3,0.009,6.189,7,35,45,14
7507,24,1,5,150,25,450000.0,2.0,0.11,5.755,7,35,45,14
7508,24,1,5,150,50,747000.0,1.66,0.818,4.731,7,35,45,14
7509,24,1,5,150,75,801000.0,1.236,2.48,3.515,7,35,45,14
7510,24,1,5,150,100,792000.0,1.073,3.489,3.018,7,35,45,14
7511,24,1,5,150,125,801000.0,1.047,4.298,2.829,7,35,45,14
7512,24,1,5,150,150,792000.0,1.0,4.49,2.76,7,35,45,14
