,Iteration,Gates,Bays,Station_Dist,Truck_HoS,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_Speed,Fleet
4637,22,1,5,50,24,1170000.0,2.6,1.957,2.852,7,35,45,50
4638,23,1,5,50,14,891000.0,1.98,1.805,2.215,7,35,45,50
4639,23,1,5,50,15,954000.0,2.12,1.877,2.389,7,35,45,50
4640,23,1,5,50,16,1008000.0,2.24,1.93,2.534,7,35,45,50
4641,23,1,5,50,17,1053000.0,2.34,2.072,2.658,7,35,45,50
4642,23,1,5,50,18,1224000.0,2.72,2.0,2.95,7,35,45,50
4643,23,1,5,50,24,1188000.0,2.64,2.131,2.91,7,35,45,50
4644,24,1,5,50,14,909000.0,2.02,1.833,2.04,7,35,45,50
4645,24,1,5,50,15,927000.0,2.06,1.89,2.119,7,35,45,50
4646,24,1,5,50,16,1044000.0,2.32,2.117,2.298,7,35,45,50
4647,24,1,5,50,17,1080000.0,2.4,2.084,2.43,7,35,45,50
4648,24,1,5,50,18,1107000.0,2.46,2.229,2.608,7,35,45,50
4649,24,1,5,50,24,1134000.0,2.52,2.135,2.64,7,35,45,50
4650,25,1,5,50,14,864000.0,1.92,1.873,2.216,7,35,45,50
4651,25,1,5,50,15,954000.0,2.12,1.917,2.396,7,35,45,50
4652,25,1,5,50,16,1071000.0,2.38,2.023,2.623,7,35,45,50
4653,25,1,5,50,17,1098000.0,2.44,2.113,2.791,7,35,45,50
4654,25,1,5,50,18,1125000.0,2.5,2.174,2.77,7,35,45,50
4655,25,1,5,50,24,1161000.0,2.58,2.111,2.853,7,35,45,50
4656,26,1,5,50,14,891000.0,1.98,1.913,2.096,7,35,45,50
4657,26,1,5,50,15,945000.0,2.1,1.922,2.354,7,35,45,50
4658,26,1,5,50,16,1008000.0,2.24,2.008,2.505,7,35,45,50
4659,26,1,5,50,17,1107000.0,2.46,2.119,2.565,7,35,45,50
4660,26,1,5,50,18,1233000.0,2.74,2.132,2.859,7,35,45,50
4661,26,1,5,50,24,1179000.0,2.62,2.113,2.857,7,35,45,50
4662,27,1,5,50,14,891000.0,1.98,1.885,2.226,7,35,45,50
4663,27,1,5,50,15,909000.0,2.02,1.893,2.249,7,35,45,50
4664,27,1,5,50,16,1062000.0,2.36,2.027,2.644,7,35,45,50
4665,27,1,5,50,17,1071000.0,2.38,2.036,2.66,7,35,45,50
4666,27,1,5,50,18,1206000.0,2.68,2.05,2.844,7,35,45,50
4667,27,1,5,50,24,1206000.0,2.68,2.112,2.85,7,35,45,50
4668,28,1,5,50,14,909000.0,2.02,1.881,2.063,7,35,45,50
4669,28,1,5,50,15,972000.0,2.16,1.91,2.255,7,35,45,50
4670,28,1,5,50,16,1044000.0,2.32,2.003,2.507,7,35,45,50
4671,28,1,5,50,17,1116000.0,2.48,2.049,2.604,7,35,45,50
4672,28,1,5,50,18,1179000.0,2.62,2.146,2.94,7,35,45,50
4673,28,1,5,50,24,1116000.0,2.48,2.22,2.666,7,35,45,50
4674,29,1,5,50,14,882000.0,1.96,1.803,2.096,7,35,45,50
4675,29,1,5,50,15,936000.0,2.08,1.996,2.32,7,35,45,50
4676,29,1,5,50,16,1053000.0,2.34,1.973,2.427,7,35,45,50
4677,29,1,5,50,17,1107000.0,2.46,2.08,2.696,7,35,45,50
4678,29,1,5,50,18,1179000.0,2.62,2.047,2.874,7,35,45,50
4679,29,1,5,50,24,1188000.0,2.64,2.083,2.906,7,35,45,50
4680,0,1,5,100,14,846000.0,1.88,1.224,4.041,7,35,45,50
4681,0,1,5,100,15,909000.0,2.02,1.244,4.35,7,35,45,50
4682,0,1,5,100,16,1008000.0,2.24,1.356,4.741,7,35,45,50
4683,0,1,5,100,17,1026000.0,2.28,1.302,4.82,7,35,45,50
4684,0,1,5,100,18,1125000.0,2.5,1.348,5.243,7,35,45,50
4685,0,1,5,100,24,1143000.0,2.54,1.424,5.382,7,35,45,50
4686,1,1,5,100,14,819000.0,1.82,1.363,3.648,7,35,45,50
4687,1,1,5,100,15,891000.0,1.98,1.38,3.919,7,35,45,50
4688,1,1,5,100,16,999000.0,2.22,1.39,4.709,7,35,45,50
4689,1,1,5,100,17,1026000.0,2.28,1.439,4.707,7,35,45,50
4690,1,1,5,100,18,1152000.0,2.56,1.427,5.193,7,35,45,50
4691,1,1,5,100,24,1098000.0,2.44,1.47,4.944,7,35,45,50
4692,2,1,5,100,14,846000.0,1.88,1.08,4.029,7,35,45,50
4693,2,1,5,100,15,954000.0,2.12,1.163,4.405,7,35,45,50
4694,2,1,5,100,16,1035000.0,2.3,1.406,4.652,7,35,45,50
4695,2,1,5,100,17,1098000.0,2.44,1.253,4.931,7,35,45,50
4696,2,1,5,100,18,1143000.0,2.54,1.37,5.315,7,35,45,50
4697,2,1,5,100,24,1143000.0,2.54,1.462,5.315,7,35,45,50
4698,3,1,5,100,14,864000.0,1.92,1.333,4.051,7,35,45,50
4699,3,1,5,100,15,918000.0,2.04,1.294,4.288,7,35,45,50
4700,3,1,5,100,16,999000.0,2.22,1.289,4.681,7,35,45,50
4701,3,1,5,100,17,1062000.0,2.36,1.298,4.926,7,35,45,50
4702,3,1,5,100,18,1107000.0,2.46,1.433,5.183,7,35,45,50
4703,3,1,5,100,24,1161000.0,2.58,1.353,5.378,7,35,45,50
4704,4,1,5,100,14,774000.0,1.72,1.457,3.301,7,35,45,50
4705,4,1,5,100,15,918000.0,2.04,1.427,4.106,7,35,45,50
4706,4,1,5,100,16,981000.0,2.18,1.356,4.523,7,35,45,50
4707,4,1,5,100,17,999000.0,2.22,1.467,4.664,7,35,45,50
4708,4,1,5,100,18,1098000.0,2.44,1.39,5.274,7,35,45,50
4709,4,1,5,100,24,1134000.0,2.52,1.372,5.471,7,35,45,50
4710,5,1,5,100,14,819000.0,1.82,1.22,3.847,7,35,45,50
4711,5,1,5,100,15,882000.0,1.96,1.305,4.257,7,35,45,50
4712,5,1,5,100,16,999000.0,2.22,1.301,4.75,7,35,45,50
4713,5,1,5,100,17,1098000.0,2.44,1.332,5.128,7,35,45,50
4714,5,1,5,100,18,1152000.0,2.56,1.38,5.351,7,35,45,50
4715,5,1,5,100,24,1143000.0,2.54,1.414,5.418,7,35,45,50
4716,6,1,5,100,14,828000.0,1.84,1.367,3.996,7,35,45,50
4717,6,1,5,100,15,873000.0,1.94,1.272,4.228,7,35,45,50
4718,6,1,5,100,16,1008000.0,2.24,1.266,4.838,7,35,45,50
4719,6,1,5,100,17,1035000.0,2.3,1.428,4.889,7,35,45,50
4720,6,1,5,100,18,1143000.0,2.54,1.342,5.622,7,35,45,50
4721,6,1,5,100,24,1116000.0,2.48,1.334,5.479,7,35,45,50
4722,7,1,5,100,14,810000.0,1.8,1.113,4.117,7,35,45,50
4723,7,1,5,100,15,918000.0,2.04,1.131,4.584,7,35,45,50
4724,7,1,5,100,16,999000.0,2.22,1.22,5.03,7,35,45,50
4725,7,1,5,100,17,1053000.0,2.34,1.324,5.287,7,35,45,50
4726,7,1,5,100,18,1125000.0,2.5,1.277,5.689,7,35,45,50
4727,7,1,5,100,24,1134000.0,2.52,1.197,5.682,7,35,45,50
4728,8,1,5,100,14,837000.0,1.86,1.229,3.848,7,35,45,50
4729,8,1,5,100,15,909000.0,2.02,1.372,4.222,7,35,45,50
4730,8,1,5,100,16,981000.0,2.18,1.409,4.66,7,35,45,50
4731,8,1,5,100,17,1062000.0,2.36,1.347,5.045,7,35,45,50
4732,8,1,5,100,18,1170000.0,2.6,1.327,5.563,7,35,45,50
4733,8,1,5,100,24,1161000.0,2.58,1.362,5.495,7,35,45,50
4734,9,1,5,100,14,837000.0,1.86,1.195,3.707,7,35,45,50
4735,9,1,5,100,15,936000.0,2.08,1.359,4.056,7,35,45,50
4736,9,1,5,100,16,1026000.0,2.28,1.379,4.507,7,35,45,50
4737,9,1,5,100,17,1035000.0,2.3,1.355,4.64,7,35,45,50
4738,9,1,5,100,18,1179000.0,2.62,1.486,5.18,7,35,45,50
4739,9,1,5,100,24,1152000.0,2.56,1.535,5.159,7,35,45,50
4740,10,1,5,100,14,819000.0,1.82,1.349,3.542,7,35,45,50
4741,10,1,5,100,15,846000.0,1.88,1.431,3.685,7,35,45,50
4742,10,1,5,100,16,990000.0,2.2,1.477,4.433,7,35,45,50
4743,10,1,5,100,17,1089000.0,2.42,1.505,4.762,7,35,45,50
4744,10,1,5,100,18,1107000.0,2.46,1.586,4.924,7,35,45,50
4745,10,1,5,100,24,1107000.0,2.46,1.514,4.996,7,35,45,50
4746,11,1,5,100,14,756000.0,1.68,1.402,3.46,7,35,45,50
4747,11,1,5,100,15,909000.0,2.02,1.418,4.003,7,35,45,50
4748,11,1,5,100,16,954000.0,2.12,1.357,4.372,7,35,45,50
4749,11,1,5,100,17,1116000.0,2.48,1.383,4.966,7,35,45,50
4750,11,1,5,100,18,1134000.0,2.52,1.458,5.059,7,35,45,50
4751,11,1,5,100,24,1143000.0,2.54,1.428,5.139,7,35,45,50
4752,12,1,5,100,14,837000.0,1.86,1.089,4.043,7,35,45,50
4753,12,1,5,100,15,909000.0,2.02,1.263,4.357,7,35,45,50
4754,12,1,5,100,16,1008000.0,2.24,1.279,4.88,7,35,45,50
4755,12,1,5,100,17,1071000.0,2.38,1.296,5.145,7,35,45,50
4756,12,1,5,100,18,1116000.0,2.48,1.33,5.409,7,35,45,50
4757,12,1,5,100,24,1098000.0,2.44,1.473,5.227,7,35,45,50
4758,13,1,5,100,14,783000.0,1.74,1.339,3.641,7,35,45,50
4759,13,1,5,100,15,864000.0,1.92,1.177,4.284,7,35,45,50
4760,13,1,5,100,16,981000.0,2.18,1.353,4.535,7,35,45,50
4761,13,1,5,100,17,1035000.0,2.3,1.416,4.875,7,35,45,50
4762,13,1,5,100,18,1143000.0,2.54,1.397,5.34,7,35,45,50
4763,13,1,5,100,24,1116000.0,2.48,1.398,5.285,7,35,45,50
4764,14,1,5,100,14,855000.0,1.9,1.186,4.051,7,35,45,50
4765,14,1,5,100,15,909000.0,2.02,1.19,4.334,7,35,45,50
4766,14,1,5,100,16,1026000.0,2.28,1.171,4.873,7,35,45,50
4767,14,1,5,100,17,1071000.0,2.38,1.282,5.196,7,35,45,50
4768,14,1,5,100,18,1098000.0,2.44,1.352,5.261,7,35,45,50
4769,14,1,5,100,24,1170000.0,2.6,1.354,5.442,7,35,45,50
4770,15,1,5,100,14,855000.0,1.9,1.111,4.151,7,35,45,50
4771,15,1,5,100,15,864000.0,1.92,1.359,4.219,7,35,45,50
4772,15,1,5,100,16,945000.0,2.1,1.283,4.62,7,35,45,50
4773,15,1,5,100,17,1044000.0,2.32,1.304,5.18,7,35,45,50
4774,15,1,5,100,18,1107000.0,2.46,1.377,5.313,7,35,45,50
4775,15,1,5,100,24,1143000.0,2.54,1.372,5.533,7,35,45,50
4776,16,1,5,100,14,837000.0,1.86,1.046,4.008,7,35,45,50
4777,16,1,5,100,15,846000.0,1.88,1.236,4.157,7,35,45,50
4778,16,1,5,100,16,1008000.0,2.24,1.298,4.935,7,35,45,50
4779,16,1,5,100,17,1026000.0,2.28,1.337,4.996,7,35,45,50
4780,16,1,5,100,18,1089000.0,2.42,1.381,5.248,7,35,45,50
4781,16,1,5,100,24,1161000.0,2.58,1.364,5.677,7,35,45,50
4782,17,1,5,100,14,837000.0,1.86,1.138,3.879,7,35,45,50
4783,17,1,5,100,15,909000.0,2.02,1.358,4.3,7,35,45,50
4784,17,1,5,100,16,981000.0,2.18,1.349,4.573,7,35,45,50
4785,17,1,5,100,17,1062000.0,2.36,1.368,4.953,7,35,45,50
4786,17,1,5,100,18,1116000.0,2.48,1.427,5.24,7,35,45,50
4787,17,1,5,100,24,1152000.0,2.56,1.345,5.399,7,35,45,50
4788,18,1,5,100,14,828000.0,1.84,1.344,3.531,7,35,45,50
4789,18,1,5,100,15,864000.0,1.92,1.45,3.84,7,35,45,50
4790,18,1,5,100,16,990000.0,2.2,1.446,4.293,7,35,45,50
4791,18,1,5,100,17,1053000.0,2.34,1.492,4.769,7,35,45,50
4792,18,1,5,100,18,1053000.0,2.34,1.584,4.725,7,35,45,50
4793,18,1,5,100,24,1152000.0,2.56,1.475,5.205,7,35,45,50
4794,19,1,5,100,14,837000.0,1.86,1.165,4.056,7,35,45,50
4795,19,1,5,100,15,873000.0,1.94,1.349,4.13,7,35,45,50
4796,19,1,5,100,16,990000.0,2.2,1.239,4.76,7,35,45,50
4797,19,1,5,100,17,1107000.0,2.46,1.273,5.194,7,35,45,50
4798,19,1,5,100,18,1197000.0,2.66,1.336,5.522,7,35,45,50
4799,19,1,5,100,24,1197000.0,2.66,1.346,5.531,7,35,45,50
4800,20,1,5,100,14,819000.0,1.82,1.297,3.875,7,35,45,50
4801,20,1,5,100,15,882000.0,1.96,1.225,4.354,7,35,45,50
4802,20,1,5,100,16,1026000.0,2.28,1.215,4.8,7,35,45,50
4803,20,1,5,100,17,1062000.0,2.36,1.34,5.008,7,35,45,50
4804,20,1,5,100,18,1116000.0,2.48,1.334,5.32,7,35,45,50
4805,20,1,5,100,24,1134000.0,2.52,1.341,5.494,7,35,45,50
4806,21,1,5,100,14,828000.0,1.84,1.309,3.975,7,35,45,50
4807,21,1,5,100,15,945000.0,2.1,1.301,4.393,7,35,45,50
4808,21,1,5,100,16,963000.0,2.14,1.433,4.523,7,35,45,50
4809,21,1,5,100,17,1035000.0,2.3,1.406,4.824,7,35,45,50
4810,21,1,5,100,18,1161000.0,2.58,1.387,5.474,7,35,45,50
4811,21,1,5,100,24,1179000.0,2.62,1.342,5.569,7,35,45,50
4812,22,1,5,100,14,810000.0,1.8,1.31,3.566,7,35,45,50
4813,22,1,5,100,15,918000.0,2.04,1.312,4.138,7,35,45,50
4814,22,1,5,100,16,927000.0,2.06,1.543,4.15,7,35,45,50
4815,22,1,5,100,17,1089000.0,2.42,1.413,4.939,7,35,45,50
4816,22,1,5,100,18,1152000.0,2.56,1.403,5.149,7,35,45,50
4817,22,1,5,100,24,1125000.0,2.5,1.505,4.99,7,35,45,50
4818,23,1,5,100,14,828000.0,1.84,1.143,3.967,7,35,45,50
4819,23,1,5,100,15,927000.0,2.06,1.326,4.331,7,35,45,50
4820,23,1,5,100,16,999000.0,2.22,1.349,4.721,7,35,45,50
4821,23,1,5,100,17,1062000.0,2.36,1.41,5.129,7,35,45,50
4822,23,1,5,100,18,1107000.0,2.46,1.39,5.428,7,35,45,50
4823,23,1,5,100,24,1116000.0,2.48,1.418,5.401,7,35,45,50
4824,24,1,5,100,14,765000.0,1.7,1.194,3.702,7,35,45,50
4825,24,1,5,100,15,918000.0,2.04,1.085,4.445,7,35,45,50
4826,24,1,5,100,16,1017000.0,2.26,1.227,4.77,7,35,45,50
4827,24,1,5,100,17,1053000.0,2.34,1.295,5.061,7,35,45,50
4828,24,1,5,100,18,1098000.0,2.44,1.393,5.291,7,35,45,50
4829,24,1,5,100,24,1161000.0,2.58,1.296,5.546,7,35,45,50
4830,25,1,5,100,14,819000.0,1.82,1.375,3.625,7,35,45,50
4831,25,1,5,100,15,909000.0,2.02,1.439,3.933,7,35,45,50
4832,25,1,5,100,16,1026000.0,2.28,1.395,4.474,7,35,45,50
4833,25,1,5,100,17,1107000.0,2.46,1.522,4.876,7,35,45,50
4834,25,1,5,100,18,1170000.0,2.6,1.443,5.061,7,35,45,50
4835,25,1,5,100,24,1125000.0,2.5,1.485,4.979,7,35,45,50
4836,26,1,5,100,14,810000.0,1.8,1.221,3.817,7,35,45,50
4837,26,1,5,100,15,882000.0,1.96,1.382,3.994,7,35,45,50
4838,26,1,5,100,16,954000.0,2.12,1.361,4.38,7,35,45,50
4839,26,1,5,100,17,1044000.0,2.32,1.362,5.027,7,35,45,50
4840,26,1,5,100,18,1107000.0,2.46,1.413,5.462,7,35,45,50
4841,26,1,5,100,24,1089000.0,2.42,1.436,5.241,7,35,45,50
4842,27,1,5,100,14,864000.0,1.92,1.539,3.356,7,35,45,50
4843,27,1,5,100,15,909000.0,2.02,1.417,3.669,7,35,45,50
4844,27,1,5,100,16,981000.0,2.18,1.528,4.043,7,35,45,50
4845,27,1,5,100,17,1035000.0,2.3,1.625,4.131,7,35,45,50
4846,27,1,5,100,18,1125000.0,2.5,1.572,5.017,7,35,45,50
4847,27,1,5,100,24,1116000.0,2.48,1.566,4.703,7,35,45,50
4848,28,1,5,100,14,792000.0,1.76,1.139,3.93,7,35,45,50
4849,28,1,5,100,15,891000.0,1.98,1.279,4.205,7,35,45,50
4850,28,1,5,100,16,972000.0,2.16,1.343,4.567,7,35,45,50
4851,28,1,5,100,17,1080000.0,2.4,1.27,5.2,7,35,45,50
4852,28,1,5,100,18,1152000.0,2.56,1.328,5.491,7,35,45,50
4853,28,1,5,100,24,1161000.0,2.58,1.264,5.604,7,35,45,50
4854,29,1,5,100,14,819000.0,1.82,1.252,4.107,7,35,45,50
4855,29,1,5,100,15,909000.0,2.02,1.166,4.415,7,35,45,50
4856,29,1,5,100,16,972000.0,2.16,1.206,4.798,7,35,45,50
4857,29,1,5,100,17,1098000.0,2.44,1.234,5.297,7,35,45,50
4858,29,1,5,100,18,1107000.0,2.46,1.349,5.411,7,35,45,50
4859,29,1,5,100,24,1152000.0,2.56,1.475,5.78,7,35,45,50
4860,0,1,5,150,14,810000.0,1.8,0.645,5.278,7,35,45,50
4861,0,1,5,150,15,891000.0,1.98,0.6,5.94,7,35,45,50
4862,0,1,5,150,16,927000.0,2.06,0.589,6.523,7,35,45,50
4863,0,1,5,150,17,972000.0,2.16,0.65,6.724,7,35,45,50
4864,0,1,5,150,18,1125000.0,2.5,0.744,7.631,7,35,45,50
4865,0,1,5,150,24,1107000.0,2.46,0.706,7.463,7,35,45,50
4866,1,1,5,150,14,819000.0,1.82,0.433,5.658,7,35,45,50
4867,1,1,5,150,15,882000.0,1.96,0.563,6.33,7,35,45,50
4868,1,1,5,150,16,945000.0,2.1,0.597,6.849,7,35,45,50
4869,1,1,5,150,17,1008000.0,2.24,0.596,7.184,7,35,45,50
4870,1,1,5,150,18,1098000.0,2.44,0.645,7.754,7,35,45,50
4871,1,1,5,150,24,1116000.0,2.48,0.553,8.104,7,35,45,50
4872,2,1,5,150,14,819000.0,1.82,0.819,5.06,7,35,45,50
4873,2,1,5,150,15,882000.0,1.96,0.713,5.393,7,35,45,50
4874,2,1,5,150,16,909000.0,2.02,0.862,5.663,7,35,45,50
4875,2,1,5,150,17,990000.0,2.2,0.855,6.502,7,35,45,50
4876,2,1,5,150,18,1062000.0,2.36,0.856,7.054,7,35,45,50
4877,2,1,5,150,24,1107000.0,2.46,0.818,7.061,7,35,45,50
4878,3,1,5,150,14,801000.0,1.78,0.576,5.16,7,35,45,50
4879,3,1,5,150,15,837000.0,1.86,0.594,5.748,7,35,45,50
4880,3,1,5,150,16,936000.0,2.08,0.701,6.469,7,35,45,50
4881,3,1,5,150,17,1026000.0,2.28,0.641,7.142,7,35,45,50
4882,3,1,5,150,18,1089000.0,2.42,0.626,7.672,7,35,45,50
4883,3,1,5,150,24,1044000.0,2.32,0.71,7.251,7,35,45,50
4884,4,1,5,150,14,747000.0,1.66,0.712,4.859,7,35,45,50
4885,4,1,5,150,15,828000.0,1.84,0.755,5.54,7,35,45,50
4886,4,1,5,150,16,936000.0,2.08,0.67,6.18,7,35,45,50
4887,4,1,5,150,17,981000.0,2.18,0.808,6.606,7,35,45,50
4888,4,1,5,150,18,1071000.0,2.38,0.777,7.403,7,35,45,50
4889,4,1,5,150,24,1044000.0,2.32,0.686,7.346,7,35,45,50
4890,5,1,5,150,14,765000.0,1.7,0.609,5.421,7,35,45,50
4891,5,1,5,150,15,873000.0,1.94,0.614,5.885,7,35,45,50
4892,5,1,5,150,16,909000.0,2.02,0.673,6.489,7,35,45,50
4893,5,1,5,150,17,1035000.0,2.3,0.648,7.097,7,35,45,50
4894,5,1,5,150,18,1062000.0,2.36,0.637,7.416,7,35,45,50
4895,5,1,5,150,24,1089000.0,2.42,0.674,7.691,7,35,45,50
4896,6,1,5,150,14,801000.0,1.78,0.781,5.121,7,35,45,50
4897,6,1,5,150,15,864000.0,1.92,0.782,5.467,7,35,45,50
4898,6,1,5,150,16,963000.0,2.14,0.787,6.038,7,35,45,50
4899,6,1,5,150,17,1035000.0,2.3,0.775,6.754,7,35,45,50
4900,6,1,5,150,18,1089000.0,2.42,0.785,7.384,7,35,45,50
4901,6,1,5,150,24,1071000.0,2.38,0.857,6.839,7,35,45,50
4902,7,1,5,150,14,801000.0,1.78,0.503,5.898,7,35,45,50
4903,7,1,5,150,15,819000.0,1.82,0.587,6.243,7,35,45,50
4904,7,1,5,150,16,918000.0,2.04,0.435,6.929,7,35,45,50
4905,7,1,5,150,17,981000.0,2.18,0.565,7.463,7,35,45,50
4906,7,1,5,150,18,1089000.0,2.42,0.576,8.126,7,35,45,50
4907,7,1,5,150,24,1071000.0,2.38,0.53,8.054,7,35,45,50
4908,8,1,5,150,14,747000.0,1.66,0.872,4.766,7,35,45,50
4909,8,1,5,150,15,846000.0,1.88,0.757,5.407,7,35,45,50
4910,8,1,5,150,16,918000.0,2.04,0.806,6.038,7,35,45,50
4911,8,1,5,150,17,1026000.0,2.28,0.72,6.836,7,35,45,50
4912,8,1,5,150,18,1125000.0,2.5,0.739,7.342,7,35,45,50
4913,8,1,5,150,24,1134000.0,2.52,0.708,7.367,7,35,45,50
4914,9,1,5,150,14,783000.0,1.74,0.701,4.802,7,35,45,50
4915,9,1,5,150,15,891000.0,1.98,0.737,5.829,7,35,45,50
4916,9,1,5,150,16,981000.0,2.18,0.802,6.384,7,35,45,50
4917,9,1,5,150,17,1062000.0,2.36,0.786,6.717,7,35,45,50
4918,9,1,5,150,18,1107000.0,2.46,0.805,7.307,7,35,45,50
4919,9,1,5,150,24,1071000.0,2.38,0.832,6.853,7,35,45,50
4920,10,1,5,150,14,774000.0,1.72,0.544,5.646,7,35,45,50
4921,10,1,5,150,15,855000.0,1.9,0.739,6.061,7,35,45,50
4922,10,1,5,150,16,900000.0,2.0,0.558,6.392,7,35,45,50
4923,10,1,5,150,17,999000.0,2.22,0.624,7.167,7,35,45,50
4924,10,1,5,150,18,1098000.0,2.44,0.577,7.904,7,35,45,50
4925,10,1,5,150,24,1080000.0,2.4,0.553,7.836,7,35,45,50
4926,11,1,5,150,14,846000.0,1.88,0.644,5.246,7,35,45,50
4927,11,1,5,150,15,882000.0,1.96,0.689,5.632,7,35,45,50
4928,11,1,5,150,16,909000.0,2.02,0.788,6.248,7,35,45,50
4929,11,1,5,150,17,1017000.0,2.26,0.767,6.846,7,35,45,50
4930,11,1,5,150,18,1098000.0,2.44,0.797,7.42,7,35,45,50
4931,11,1,5,150,24,1098000.0,2.44,0.772,7.324,7,35,45,50
4932,12,1,5,150,14,819000.0,1.82,0.615,5.417,7,35,45,50
4933,12,1,5,150,15,846000.0,1.88,0.602,6.065,7,35,45,50
4934,12,1,5,150,16,900000.0,2.0,0.629,6.608,7,35,45,50
4935,12,1,5,150,17,1008000.0,2.24,0.645,7.252,7,35,45,50
4936,12,1,5,150,18,1026000.0,2.28,0.728,7.312,7,35,45,50
4937,12,1,5,150,24,1116000.0,2.48,0.669,7.947,7,35,45,50
4938,13,1,5,150,14,801000.0,1.78,0.584,5.562,7,35,45,50
4939,13,1,5,150,15,891000.0,1.98,0.786,5.797,7,35,45,50
4940,13,1,5,150,16,936000.0,2.08,0.765,5.935,7,35,45,50
4941,13,1,5,150,17,963000.0,2.14,0.756,6.309,7,35,45,50
4942,13,1,5,150,18,1062000.0,2.36,0.761,7.411,7,35,45,50
4943,13,1,5,150,24,1089000.0,2.42,0.735,7.666,7,35,45,50
4944,14,1,5,150,14,810000.0,1.8,0.708,5.292,7,35,45,50
4945,14,1,5,150,15,909000.0,2.02,0.603,6.009,7,35,45,50
4946,14,1,5,150,16,972000.0,2.16,0.648,6.405,7,35,45,50
4947,14,1,5,150,17,1044000.0,2.32,0.587,7.098,7,35,45,50
4948,14,1,5,150,18,1116000.0,2.48,0.65,7.567,7,35,45,50
4949,14,1,5,150,24,1107000.0,2.46,0.774,7.385,7,35,45,50
4950,15,1,5,150,14,765000.0,1.7,0.546,5.345,7,35,45,50
4951,15,1,5,150,15,864000.0,1.92,0.566,5.981,7,35,45,50
4952,15,1,5,150,16,945000.0,2.1,0.575,6.47,7,35,45,50
4953,15,1,5,150,17,1044000.0,2.32,0.559,7.422,7,35,45,50
4954,15,1,5,150,18,1053000.0,2.34,0.604,7.582,7,35,45,50
4955,15,1,5,150,24,1098000.0,2.44,0.607,7.823,7,35,45,50
4956,16,1,5,150,14,792000.0,1.76,0.749,5.319,7,35,45,50
4957,16,1,5,150,15,891000.0,1.98,0.579,6.199,7,35,45,50
4958,16,1,5,150,16,927000.0,2.06,0.575,6.855,7,35,45,50
4959,16,1,5,150,17,1044000.0,2.32,0.519,7.31,7,35,45,50
4960,16,1,5,150,18,1116000.0,2.48,0.601,7.814,7,35,45,50
4961,16,1,5,150,24,1098000.0,2.44,0.531,7.702,7,35,45,50
4962,17,1,5,150,14,792000.0,1.76,0.759,4.96,7,35,45,50
4963,17,1,5,150,15,819000.0,1.82,0.679,5.491,7,35,45,50
4964,17,1,5,150,16,927000.0,2.06,0.663,6.423,7,35,45,50
4965,17,1,5,150,17,1017000.0,2.26,0.618,7.08,7,35,45,50
4966,17,1,5,150,18,1080000.0,2.4,0.632,7.758,7,35,45,50
4967,17,1,5,150,24,1071000.0,2.38,0.606,7.752,7,35,45,50
4968,18,1,5,150,14,810000.0,1.8,0.576,5.522,7,35,45,50
4969,18,1,5,150,15,873000.0,1.94,0.542,6.042,7,35,45,50
4970,18,1,5,150,16,882000.0,1.96,0.585,6.489,7,35,45,50
4971,18,1,5,150,17,1035000.0,2.3,0.5,7.654,7,35,45,50
4972,18,1,5,150,18,1107000.0,2.46,0.672,8.167,7,35,45,50
4973,18,1,5,150,24,1116000.0,2.48,0.544,8.151,7,35,45,50
4974,19,1,5,150,14,783000.0,1.74,0.873,4.868,7,35,45,50
4975,19,1,5,150,15,891000.0,1.98,0.908,5.401,7,35,45,50
4976,19,1,5,150,16,963000.0,2.14,0.91,5.908,7,35,45,50
4977,19,1,5,150,17,981000.0,2.18,1.04,6.198,7,35,45,50
4978,19,1,5,150,18,1098000.0,2.44,0.785,6.997,7,35,45,50
4979,19,1,5,150,24,1071000.0,2.38,0.962,6.897,7,35,45,50
4980,20,1,5,150,14,765000.0,1.7,0.728,5.018,7,35,45,50
4981,20,1,5,150,15,891000.0,1.98,0.666,5.938,7,35,45,50
4982,20,1,5,150,16,954000.0,2.12,0.71,6.324,7,35,45,50
4983,20,1,5,150,17,1044000.0,2.32,0.71,6.844,7,35,45,50
4984,20,1,5,150,18,1089000.0,2.42,0.81,7.034,7,35,45,50
4985,20,1,5,150,24,1143000.0,2.54,0.718,7.505,7,35,45,50
4986,21,1,5,150,14,801000.0,1.78,0.692,5.548,7,35,45,50
4987,21,1,5,150,15,855000.0,1.9,0.506,5.934,7,35,45,50
4988,21,1,5,150,16,945000.0,2.1,0.6,6.6,7,35,45,50
4989,21,1,5,150,17,1044000.0,2.32,0.539,7.315,7,35,45,50
4990,21,1,5,150,18,1062000.0,2.36,0.642,7.605,7,35,45,50
4991,21,1,5,150,24,1098000.0,2.44,0.711,7.861,7,35,45,50
4992,22,1,5,150,14,783000.0,1.74,0.523,5.053,7,35,45,50
4993,22,1,5,150,15,900000.0,2.0,0.637,5.776,7,35,45,50
4994,22,1,5,150,16,963000.0,2.14,0.51,6.485,7,35,45,50
4995,22,1,5,150,17,1008000.0,2.24,0.736,6.856,7,35,45,50
4996,22,1,5,150,18,1107000.0,2.46,0.834,7.223,7,35,45,50
4997,22,1,5,150,24,1125000.0,2.5,0.816,7.25,7,35,45,50
