,Gates,Bays,Station_Dist,Parameter,Value,p-value,DES<ANA
4404,2,2,50,Fleet,75,2.818152438355573e-44,True
4405,2,2,50,Fleet,100,1.4861550247141768e-46,True
4406,2,2,50,Fleet,125,1.054192808813199e-48,True
4407,2,2,50,Fleet,150,2.5533709244748815e-48,True
4408,2,2,50,Fleet,175,1.6167561705590886e-44,True
4409,2,2,50,Fleet,200,2.0298600132243886e-44,True
4410,2,2,100,Gate,1,1.6884352414184923e-43,True
4411,2,2,100,Gate,2,7.618011307513213e-42,True
4412,2,2,100,Gate,3,8.495027474268308e-41,True
4413,2,2,100,Gate,4,4.26828608770535e-40,True
4414,2,2,100,Gate,5,3.1281390180838774e-41,True
4415,2,2,100,Gate,6,4.7318265739237937e-39,True
4416,2,2,100,Gate,7,4.978183424258682e-41,True
4417,2,2,100,Gate,8,9.657676914620267e-43,True
4418,2,2,100,Gate,9,5.179009290242733e-37,True
4419,2,2,100,Gate,10,1.1476011901258566e-37,True
4420,2,2,100,Gate,15,5.055152180139809e-34,True
4421,2,2,100,Gate,20,1.4034255511102933e-31,True
4422,2,2,100,Bay,15.0,1.1103537612115071e-34,True
4423,2,2,100,Bay,17.5,2.963425729583469e-35,True
4424,2,2,100,Bay,20.0,7.787116855662911e-40,True
4425,2,2,100,Bay,22.5,1.9032829607122764e-43,True
4426,2,2,100,Bay,25.0,3.891311825522558e-38,True
4427,2,2,100,Bay,27.5,4.3248486663704125e-42,True
4428,2,2,100,Bay,30.0,5.446713531477972e-42,True
4429,2,2,100,Bay,32.5,1.908202025309334e-39,True
4430,2,2,100,Bay,35.0,5.852359849110433e-42,True
4431,2,2,100,Bay,37.5,1.625118365333591e-37,True
4432,2,2,100,Bay,40.0,4.947406809591099e-41,True
4433,2,2,100,Bay,42.5,4.736377544143957e-43,True
4434,2,2,100,Bay,45.0,8.357028053849662e-41,True
4435,2,2,100,Speed,25,5.4768437463499734e-42,True
4436,2,2,100,Speed,35,9.798691279314433e-40,True
4437,2,2,100,Speed,45,5.2882187135860304e-42,True
4438,2,2,100,Speed,55,1.1372670866371318e-41,True
4439,2,2,100,Speed,65,1.9402305928759465e-43,True
4440,2,2,100,Speed,75,2.82669437705316e-45,True
4441,2,2,100,HoS,14,1.3026430009721477e-42,True
4442,2,2,100,HoS,15,2.2188817480631319e-41,True
4443,2,2,100,HoS,16,4.183233119674751e-37,True
4444,2,2,100,HoS,17,3.2559700646200796e-38,True
4445,2,2,100,HoS,18,1.9087615865155695e-32,True
4446,2,2,100,Fleet,10,6.861051707418101e-28,True
4447,2,2,100,Fleet,25,1.3553935486841192e-37,True
4448,2,2,100,Fleet,50,1.8923372096507682e-42,True
4449,2,2,100,Fleet,75,2.1377030226569142e-41,True
4450,2,2,100,Fleet,100,7.931837255262971e-44,True
4451,2,2,100,Fleet,125,1.0898230258730856e-44,True
4452,2,2,100,Fleet,150,4.2159140988620627e-42,True
4453,2,2,100,Fleet,175,2.552424411192815e-42,True
4454,2,2,100,Fleet,200,1.9344349555791388e-41,True
4455,2,2,150,Gate,1,6.889030872508802e-45,True
4456,2,2,150,Gate,2,5.849246307630282e-45,True
4457,2,2,150,Gate,3,2.4745009300883955e-46,True
4458,2,2,150,Gate,4,5.488214591069864e-43,True
4459,2,2,150,Gate,5,1.7062690997169464e-41,True
4460,2,2,150,Gate,6,3.2520575336427986e-42,True
4461,2,2,150,Gate,7,1.626206954882602e-41,True
4462,2,2,150,Gate,8,4.9556371816038847e-42,True
4463,2,2,150,Gate,9,2.38878701066829e-43,True
4464,2,2,150,Gate,10,2.1100376539936454e-38,True
4465,2,2,150,Gate,15,1.4630385252172794e-36,True
4466,2,2,150,Gate,20,6.184747724161672e-35,True
4467,2,2,150,Bay,15.0,2.5556174640403926e-37,True
4468,2,2,150,Bay,17.5,4.221534687056784e-39,True
4469,2,2,150,Bay,20.0,1.5722622484415222e-40,True
4470,2,2,150,Bay,22.5,2.0014838545321904e-40,True
4471,2,2,150,Bay,25.0,1.5890917993495887e-38,True
4472,2,2,150,Bay,27.5,1.3899263118446422e-40,True
4473,2,2,150,Bay,30.0,3.6625212745603626e-40,True
4474,2,2,150,Bay,32.5,9.556832640601589e-43,True
4475,2,2,150,Bay,35.0,1.9809601141814271e-41,True
4476,2,2,150,Bay,37.5,5.254428587502665e-38,True
4477,2,2,150,Bay,40.0,8.659080672773468e-40,True
4478,2,2,150,Bay,42.5,1.5020107609578657e-40,True
4479,2,2,150,Bay,45.0,2.5029419553890214e-40,True
4480,2,2,150,Speed,25,6.096750609588536e-38,True
4481,2,2,150,Speed,35,3.5506831745034355e-38,True
4482,2,2,150,Speed,45,2.9935707305870786e-41,True
4483,2,2,150,Speed,55,4.671684448158177e-43,True
4484,2,2,150,Speed,65,5.044545389556969e-43,True
4485,2,2,150,Speed,75,1.1768832951789558e-44,True
4486,2,2,150,HoS,14,4.130642322247199e-42,True
4487,2,2,150,HoS,15,8.028979928312584e-41,True
4488,2,2,150,HoS,16,1.1927096661121856e-32,True
4489,2,2,150,HoS,17,3.083342590094022e-39,True
4490,2,2,150,HoS,18,5.286922830023006e-37,True
4491,2,2,150,Fleet,10,1.8196250228319413e-22,True
4492,2,2,150,Fleet,25,7.949436340335624e-38,True
4493,2,2,150,Fleet,50,1.515835022201291e-42,True
4494,2,2,150,Fleet,75,5.652722673467857e-40,True
4495,2,2,150,Fleet,100,4.917596461547082e-41,True
4496,2,2,150,Fleet,125,1.9809601141814271e-41,True
4497,2,2,150,Fleet,150,9.916353018409888e-43,True
4498,2,2,150,Fleet,175,2.2604952064955884e-41,True
4499,2,2,150,Fleet,200,4.990953853512866e-41,True
4500,2,2,200,Gate,1,4.2712431762898765e-41,True
4501,2,2,200,Gate,2,1.172607844824605e-39,True
4502,2,2,200,Gate,3,3.6146498945290592e-40,True
4503,2,2,200,Gate,4,1.7357787312514724e-40,True
4504,2,2,200,Gate,5,1.3228124902453802e-39,True
4505,2,2,200,Gate,6,3.3788294874128093e-38,True
4506,2,2,200,Gate,7,2.076959846113343e-40,True
4507,2,2,200,Gate,8,1.0158548480796146e-38,True
4508,2,2,200,Gate,9,6.754877476586682e-37,True
4509,2,2,200,Gate,10,7.143917321628268e-35,True
4510,2,2,200,Gate,15,3.844506361976444e-35,True
4511,2,2,200,Gate,20,3.394028142891318e-32,True
4512,2,2,200,Bay,15.0,3.15716943348516e-34,True
4513,2,2,200,Bay,17.5,8.180584455884283e-40,True
4514,2,2,200,Bay,20.0,2.627035466877139e-39,True
4515,2,2,200,Bay,22.5,6.101367606641731e-39,True
4516,2,2,200,Bay,25.0,3.517205696382996e-40,True
4517,2,2,200,Bay,27.5,2.1130077047107736e-41,True
4518,2,2,200,Bay,30.0,9.74022271167075e-38,True
4519,2,2,200,Bay,32.5,4.238092880834675e-38,True
4520,2,2,200,Bay,35.0,2.7009978428216723e-37,True
4521,2,2,200,Bay,37.5,2.8678746994270004e-40,True
4522,2,2,200,Bay,40.0,5.178745994968935e-40,True
4523,2,2,200,Bay,42.5,8.269685372457206e-39,True
4524,2,2,200,Bay,45.0,7.773448315748466e-37,True
4525,2,2,200,Speed,25,2.007204329373224e-37,True
4526,2,2,200,Speed,35,2.4486659195678707e-40,True
4527,2,2,200,Speed,45,1.76679174637978e-39,True
4528,2,2,200,Speed,55,1.0287236766167833e-40,True
4529,2,2,200,Speed,65,1.3460707719565928e-41,True
4530,2,2,200,Speed,75,2.0666521619067925e-39,True
4531,2,2,200,HoS,14,3.956453759424986e-40,True
4532,2,2,200,HoS,15,4.343438681217764e-39,True
4533,2,2,200,HoS,16,5.740763346684286e-37,True
4534,2,2,200,HoS,17,6.267330915254721e-40,True
4535,2,2,200,HoS,18,9.580366590046252e-33,True
4536,2,2,200,Fleet,10,1.7983237305175076e-17,True
4537,2,2,200,Fleet,25,3.881858159663087e-36,True
4538,2,2,200,Fleet,50,2.015403384991037e-38,True
4539,2,2,200,Fleet,75,1.5849461928793455e-40,True
4540,2,2,200,Fleet,100,2.1725120939283955e-40,True
4541,2,2,200,Fleet,125,4.643128937923298e-41,True
4542,2,2,200,Fleet,150,3.4929016035621746e-41,True
4543,2,2,200,Fleet,175,1.3888624439475203e-40,True
4544,2,2,200,Fleet,200,1.3521960334444292e-40,True
4545,2,2,300,Gate,1,5.924386536372976e-43,True
4546,2,2,300,Gate,2,1.9596507799209424e-42,True
4547,2,2,300,Gate,3,4.0867627978619234e-41,True
4548,2,2,300,Gate,4,8.061028663550761e-42,True
4549,2,2,300,Gate,5,1.6258682800558752e-42,True
4550,2,2,300,Gate,6,8.917644304221489e-41,True
4551,2,2,300,Gate,7,2.8664858519340427e-41,True
4552,2,2,300,Gate,8,4.795959707545963e-41,True
4553,2,2,300,Gate,9,3.1682989515673376e-41,True
4554,2,2,300,Gate,10,8.003921849259573e-40,True
4555,2,2,300,Gate,15,5.828213405107155e-36,True
4556,2,2,300,Gate,20,1.3745281214843674e-33,True
4557,2,2,300,Bay,15.0,1.0575970968211842e-24,True
4558,2,2,300,Bay,17.5,1.6370514226920736e-28,True
4559,2,2,300,Bay,20.0,4.238081099032875e-34,True
4560,2,2,300,Bay,22.5,2.4331253171199e-38,True
4561,2,2,300,Bay,25.0,6.564841384225765e-39,True
4562,2,2,300,Bay,27.5,8.529441979578246e-40,True
4563,2,2,300,Bay,30.0,2.798262185225428e-38,True
4564,2,2,300,Bay,32.5,2.1657789868502025e-37,True
4565,2,2,300,Bay,35.0,1.9529404992370263e-37,True
4566,2,2,300,Bay,37.5,6.088922011331126e-38,True
4567,2,2,300,Bay,40.0,3.9467290875166216e-39,True
4568,2,2,300,Bay,42.5,2.008253430983689e-37,True
4569,2,2,300,Bay,45.0,1.330050258280426e-36,True
4570,2,2,300,Speed,25,2.491347819156351e-32,True
4571,2,2,300,Speed,35,4.19990657990346e-37,True
4572,2,2,300,Speed,45,1.8621266923274034e-36,True
4573,2,2,300,Speed,55,2.3345348674990518e-37,True
4574,2,2,300,Speed,65,5.838362263783894e-41,True
4575,2,2,300,Speed,75,4.0691980275423106e-42,True
4576,2,2,300,HoS,14,2.2437574703933842e-38,True
4577,2,2,300,HoS,15,4.6322041814054984e-38,True
4578,2,2,300,HoS,16,9.533550533755034e-34,True
4579,2,2,300,HoS,17,8.389607768546519e-35,True
4580,2,2,300,HoS,18,1.1620537559502851e-30,True
4581,2,2,300,Fleet,10,1.2228990706661337e-10,True
4582,2,2,300,Fleet,25,4.946961264537043e-27,True
4583,2,2,300,Fleet,50,3.6167017178862924e-36,True
4584,2,2,300,Fleet,75,9.231201360726987e-38,True
4585,2,2,300,Fleet,100,2.7619887847780928e-36,True
4586,2,2,300,Fleet,125,5.265222114059278e-37,True
4587,2,2,300,Fleet,150,1.2873146853622979e-36,True
4588,2,2,300,Fleet,175,5.0139192243059626e-39,True
4589,2,2,300,Fleet,200,2.8666134812031977e-36,True
4590,2,3,25,Gate,1,2.5300883370673055e-50,True
4591,2,3,25,Gate,2,6.732867250787701e-54,True
4592,2,3,25,Gate,3,8.154347814686404e-50,True
4593,2,3,25,Gate,4,2.2757917788816168e-46,True
4594,2,3,25,Gate,5,9.267617898345381e-49,True
4595,2,3,25,Gate,6,2.9472695362179804e-47,True
4596,2,3,25,Gate,7,8.583695939222878e-45,True
4597,2,3,25,Gate,8,1.2458173058183508e-45,True
4598,2,3,25,Gate,9,6.146161615899067e-41,True
4599,2,3,25,Gate,10,2.5235723301740734e-42,True
4600,2,3,25,Gate,15,7.920907456857352e-33,True
4601,2,3,25,Gate,20,5.55016303385673e-20,True
4602,2,3,25,Bay,15.0,2.4374284617444038e-26,True
4603,2,3,25,Bay,17.5,5.793146597912828e-28,True
4604,2,3,25,Bay,20.0,2.6979101469885744e-33,True
4605,2,3,25,Bay,22.5,8.478310095785876e-40,True
4606,2,3,25,Bay,25.0,9.557567836616828e-36,True
4607,2,3,25,Bay,27.5,6.180765602407471e-41,True
4608,2,3,25,Bay,30.0,7.685824771250495e-44,True
4609,2,3,25,Bay,32.5,5.784486697298101e-44,True
4610,2,3,25,Bay,35.0,3.127886703404464e-47,True
4611,2,3,25,Bay,37.5,2.982378003043371e-46,True
4612,2,3,25,Bay,40.0,2.232038537657644e-43,True
4613,2,3,25,Bay,42.5,2.4104390664454315e-44,True
4614,2,3,25,Bay,45.0,7.926224434902155e-45,True
4615,2,3,25,Speed,25,9.563523375177494e-45,True
4616,2,3,25,Speed,35,3.991062446005786e-44,True
4617,2,3,25,Speed,45,5.996041712032672e-44,True
4618,2,3,25,Speed,55,1.3897370558411757e-45,True
4619,2,3,25,Speed,65,6.186787051329366e-47,True
4620,2,3,25,Speed,75,6.24821951540166e-46,True
4621,2,3,25,HoS,14,8.105499530866535e-44,True
4622,2,3,25,HoS,15,3.999426733582411e-43,True
4623,2,3,25,HoS,16,3.4768748990114723e-39,True
4624,2,3,25,HoS,17,2.52526091596869e-35,True
4625,2,3,25,HoS,18,1.9320236012864893e-31,True
4626,2,3,25,Fleet,10,4.834166275818337e-38,True
4627,2,3,25,Fleet,25,2.1389659182612335e-36,True
4628,2,3,25,Fleet,50,5.996041712032418e-44,True
4629,2,3,25,Fleet,75,5.056552614534394e-49,True
4630,2,3,25,Fleet,100,3.195047534299445e-48,True
4631,2,3,25,Fleet,125,6.329707457437506e-47,True
4632,2,3,25,Fleet,150,2.0247352151863312e-47,True
4633,2,3,25,Fleet,175,5.765060829253032e-46,True
4634,2,3,25,Fleet,200,1.2429607445329626e-50,True
4635,2,3,50,Gate,1,1.780538917536389e-49,True
4636,2,3,50,Gate,2,7.806214584393423e-49,True
4637,2,3,50,Gate,3,3.22323086836741e-48,True
4638,2,3,50,Gate,4,3.3121747867563776e-49,True
4639,2,3,50,Gate,5,1.5240840758197265e-44,True
4640,2,3,50,Gate,6,5.6228192461353924e-42,True
4641,2,3,50,Gate,7,6.624532792235585e-43,True
4642,2,3,50,Gate,8,6.768078756309459e-39,True
4643,2,3,50,Gate,9,3.335513987640762e-41,True
4644,2,3,50,Gate,10,7.953268095714942e-40,True
4645,2,3,50,Gate,15,1.696154302519493e-35,True
4646,2,3,50,Gate,20,3.2498587189579473e-24,True
4647,2,3,50,Bay,15.0,1.3512828549051503e-26,True
4648,2,3,50,Bay,17.5,1.7475239173451964e-33,True
4649,2,3,50,Bay,20.0,2.3614747714476263e-32,True
4650,2,3,50,Bay,22.5,2.024454090838498e-34,True
4651,2,3,50,Bay,25.0,1.3821140310158426e-43,True
4652,2,3,50,Bay,27.5,1.4354068429013736e-39,True
4653,2,3,50,Bay,30.0,1.2031003013367539e-43,True
4654,2,3,50,Bay,32.5,6.639835244130483e-40,True
4655,2,3,50,Bay,35.0,2.7724983188683993e-42,True
