,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
440,40,Cape Girardeau,945000.0,0.945,2.692,0.035,6.178
441,40,Evansville,1017000.0,1.017,3.531,0.0,5.54
442,40,Greenville,864000.0,0.864,1.882,0.02,6.683
443,40,Jonesboro,1629000.0,1.629,1.077,2.842,4.121
444,40,Little Rock,3087000.0,3.087,3.118,0.0,5.588
445,40,Owensboro,855000.0,0.855,3.654,0.014,4.999
446,40,Paducah,1062000.0,1.062,2.744,0.049,6.292
447,40,Princeton,450000.0,0.45,3.571,0.036,5.642
448,40,Robinson,558000.0,0.558,2.818,0.005,6.501
449,40,St. Louis,5526000.0,5.526,2.717,0.98,3.089
450,40,Wood River,585000.0,0.585,3.25,0.0,4.825
451,41,Cape Girardeau,918000.0,0.918,2.615,0.039,5.952
452,41,Evansville,954000.0,0.954,3.313,0.0,5.035
453,41,Greenville,846000.0,0.846,1.843,0.021,6.808
454,41,Jonesboro,1611000.0,1.611,1.047,2.706,4.115
455,41,Little Rock,3240000.0,3.24,3.273,0.0,5.657
456,41,Owensboro,873000.0,0.873,3.731,0.019,5.251
457,41,Paducah,1089000.0,1.089,2.814,0.049,6.168
458,41,Princeton,450000.0,0.45,3.571,0.082,4.733
459,41,Robinson,495000.0,0.495,2.5,0.015,6.138
460,41,St. Louis,5436000.0,5.436,2.673,0.995,2.976
461,41,Wood River,612000.0,0.612,3.4,0.0,5.294
462,42,Cape Girardeau,936000.0,0.936,2.667,0.04,5.842
463,42,Evansville,1035000.0,1.035,3.594,0.0,5.317
464,42,Greenville,891000.0,0.891,1.941,0.025,6.757
465,42,Jonesboro,1602000.0,1.602,1.066,2.899,4.185
466,42,Little Rock,3186000.0,3.186,3.218,0.0,5.581
467,42,Owensboro,783000.0,0.783,3.346,0.015,4.906
468,42,Paducah,1107000.0,1.107,2.86,0.036,6.035
469,42,Princeton,423000.0,0.423,3.357,0.037,5.29
470,42,Robinson,531000.0,0.531,2.682,0.004,6.299
471,42,St. Louis,5454000.0,5.454,2.681,0.961,3.047
472,42,Wood River,612000.0,0.612,3.4,0.0,4.703
473,43,Cape Girardeau,882000.0,0.882,2.513,0.022,5.907
474,43,Evansville,972000.0,0.972,3.375,0.0,5.166
475,43,Greenville,900000.0,0.9,1.961,0.025,7.205
476,43,Jonesboro,1602000.0,1.602,1.041,2.653,4.148
477,43,Little Rock,3204000.0,3.204,3.236,0.001,5.809
478,43,Owensboro,783000.0,0.783,3.346,0.021,5.171
479,43,Paducah,1071000.0,1.071,2.767,0.024,6.071
480,43,Princeton,441000.0,0.441,3.5,0.04,5.405
481,43,Robinson,540000.0,0.54,2.727,0.013,6.446
482,43,St. Louis,5418000.0,5.418,2.664,0.942,3.093
483,43,Wood River,648000.0,0.648,3.6,0.0,5.305
484,44,Cape Girardeau,990000.0,0.99,2.821,0.03,6.196
485,44,Evansville,945000.0,0.945,3.281,0.0,5.154
486,44,Greenville,828000.0,0.828,1.804,0.028,6.585
487,44,Jonesboro,1620000.0,1.62,1.078,2.934,4.144
488,44,Little Rock,3015000.0,3.015,3.045,0.0,5.778
489,44,Owensboro,837000.0,0.837,3.577,0.016,5.022
490,44,Paducah,1116000.0,1.116,2.884,0.033,6.254
491,44,Princeton,450000.0,0.45,3.571,0.048,5.193
492,44,Robinson,549000.0,0.549,2.773,0.001,6.336
493,44,St. Louis,5463000.0,5.463,2.686,0.926,3.1
494,44,Wood River,567000.0,0.567,3.15,0.0,5.606
495,45,Cape Girardeau,918000.0,0.918,2.615,0.021,6.04
496,45,Evansville,990000.0,0.99,3.438,0.0,5.227
497,45,Greenville,873000.0,0.873,1.902,0.025,6.549
498,45,Jonesboro,1638000.0,1.638,1.04,2.838,4.091
499,45,Little Rock,3051000.0,3.051,3.082,0.0,5.612
500,45,Owensboro,891000.0,0.891,3.808,0.025,5.211
501,45,Paducah,1026000.0,1.026,2.651,0.049,5.934
502,45,Princeton,432000.0,0.432,3.429,0.037,4.818
503,45,Robinson,549000.0,0.549,2.773,0.027,6.643
504,45,St. Louis,5481000.0,5.481,2.695,0.949,3.117
505,45,Wood River,594000.0,0.594,3.3,0.0,4.936
506,46,Cape Girardeau,954000.0,0.954,2.718,0.05,6.04
507,46,Evansville,1017000.0,1.017,3.531,0.0,5.183
508,46,Greenville,918000.0,0.918,2.0,0.026,6.606
509,46,Jonesboro,1647000.0,1.647,1.083,2.727,4.02
510,46,Little Rock,3186000.0,3.186,3.218,0.0,5.796
511,46,Owensboro,873000.0,0.873,3.731,0.015,4.836
512,46,Paducah,1008000.0,1.008,2.605,0.026,5.899
513,46,Princeton,423000.0,0.423,3.357,0.03,4.652
514,46,Robinson,522000.0,0.522,2.636,0.013,6.21
515,46,St. Louis,5310000.0,5.31,2.611,0.991,3.033
516,46,Wood River,639000.0,0.639,3.55,0.0,5.277
517,47,Cape Girardeau,963000.0,0.963,2.744,0.022,6.458
518,47,Evansville,1035000.0,1.035,3.594,0.0,5.188
519,47,Greenville,828000.0,0.828,1.804,0.032,6.886
520,47,Jonesboro,1584000.0,1.584,1.06,2.737,4.025
521,47,Little Rock,3096000.0,3.096,3.127,0.0,5.763
522,47,Owensboro,819000.0,0.819,3.5,0.017,5.255
523,47,Paducah,963000.0,0.963,2.488,0.031,6.034
524,47,Princeton,405000.0,0.405,3.214,0.053,4.808
525,47,Robinson,567000.0,0.567,2.864,0.004,6.66
526,47,St. Louis,5445000.0,5.445,2.677,0.96,3.106
527,47,Wood River,675000.0,0.675,3.75,0.0,5.198
528,48,Cape Girardeau,873000.0,0.873,2.487,0.022,6.402
529,48,Evansville,954000.0,0.954,3.313,0.0,5.162
530,48,Greenville,864000.0,0.864,1.882,0.024,6.661
531,48,Jonesboro,1584000.0,1.584,1.06,3.068,4.11
532,48,Little Rock,2952000.0,2.952,2.982,0.0,5.626
533,48,Owensboro,828000.0,0.828,3.538,0.031,4.783
534,48,Paducah,1035000.0,1.035,2.674,0.036,6.018
535,48,Princeton,423000.0,0.423,3.357,0.047,5.464
536,48,Robinson,531000.0,0.531,2.682,0.006,6.361
537,48,St. Louis,5508000.0,5.508,2.708,0.984,3.138
538,48,Wood River,621000.0,0.621,3.45,0.0,5.118
539,49,Cape Girardeau,927000.0,0.927,2.641,0.044,6.036
540,49,Evansville,954000.0,0.954,3.313,0.0,5.013
541,49,Greenville,909000.0,0.909,1.98,0.019,6.92
542,49,Jonesboro,1629000.0,1.629,1.077,2.931,4.008
543,49,Little Rock,3213000.0,3.213,3.245,0.0,5.864
544,49,Owensboro,882000.0,0.882,3.769,0.027,5.057
545,49,Paducah,1053000.0,1.053,2.721,0.032,6.148
546,49,Princeton,477000.0,0.477,3.786,0.032,5.632
547,49,Robinson,585000.0,0.585,2.955,0.004,6.406
548,49,St. Louis,5409000.0,5.409,2.659,0.985,2.979
549,49,Wood River,630000.0,0.63,3.5,0.0,4.849
