,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
416,37,St. Louis,3303000.0,3.303,1.661,1.882,1.942
417,37,Wood River,576000.0,0.576,3.2,0.0,4.687
418,38,Cape Girardeau,783000.0,0.783,2.231,0.036,4.957
419,38,Evansville,801000.0,0.801,2.781,0.0,4.463
420,38,Greenville,720000.0,0.72,1.569,0.053,5.783
421,38,Jonesboro,918000.0,0.918,1.01,4.285,4.008
422,38,Little Rock,2547000.0,2.547,2.573,0.0,4.556
423,38,Owensboro,720000.0,0.72,3.077,0.002,4.26
424,38,Paducah,684000.0,0.684,1.767,0.803,3.78
425,38,Princeton,306000.0,0.306,2.429,0.065,3.226
426,38,Robinson,441000.0,0.441,2.227,0.0,4.874
427,38,St. Louis,3411000.0,3.411,1.7,1.965,1.909
428,38,Wood River,558000.0,0.558,3.1,0.0,4.46
429,39,Cape Girardeau,774000.0,0.774,2.205,0.039,4.84
430,39,Evansville,810000.0,0.81,2.813,0.0,3.883
431,39,Greenville,711000.0,0.711,1.549,0.139,5.415
432,39,Jonesboro,954000.0,0.954,1.0,3.951,3.799
433,39,Little Rock,2529000.0,2.529,2.555,0.0,4.609
434,39,Owensboro,792000.0,0.792,3.385,0.004,4.583
435,39,Paducah,648000.0,0.648,1.674,0.828,3.701
436,39,Princeton,324000.0,0.324,2.571,0.073,3.865
437,39,Robinson,423000.0,0.423,2.136,0.011,5.105
438,39,St. Louis,3420000.0,3.42,1.704,1.963,1.836
439,39,Wood River,594000.0,0.594,3.3,0.0,4.51
440,40,Cape Girardeau,792000.0,0.792,2.256,0.027,5.036
