,Iteration,Gates,Bays,Station_Dist,Truck_Speed,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_HoS,Fleet
14806,7,1,14,200,65,819000.0,1.82,0.813,5.029,7,35,14,50
14807,7,1,14,200,75,855000.0,1.9,1.08,4.43,7,35,14,50
14808,8,1,14,200,25,495000.0,1.222,0.433,5.556,7,35,14,50
14809,8,1,14,200,35,684000.0,1.52,0.303,6.249,7,35,14,50
14810,8,1,14,200,45,729000.0,1.62,0.418,5.639,7,35,14,50
14811,8,1,14,200,55,774000.0,1.72,0.522,5.437,7,35,14,50
14812,8,1,14,200,65,747000.0,1.66,1.061,4.456,7,35,14,50
14813,8,1,14,200,75,828000.0,1.84,1.058,4.659,7,35,14,50
14814,9,1,14,200,25,513000.0,1.213,0.248,6.586,7,35,14,50
14815,9,1,14,200,35,621000.0,1.38,0.183,6.004,7,35,14,50
14816,9,1,14,200,45,720000.0,1.6,0.241,6.3,7,35,14,50
14817,9,1,14,200,55,756000.0,1.68,0.448,5.755,7,35,14,50
14818,9,1,14,200,65,747000.0,1.66,0.688,5.118,7,35,14,50
14819,9,1,14,200,75,837000.0,1.86,1.034,4.875,7,35,14,50
14820,10,1,14,200,25,495000.0,1.146,0.281,6.65,7,35,14,50
14821,10,1,14,200,35,603000.0,1.34,0.259,6.556,7,35,14,50
14822,10,1,14,200,45,711000.0,1.58,0.304,6.316,7,35,14,50
14823,10,1,14,200,55,792000.0,1.76,0.448,5.844,7,35,14,50
14824,10,1,14,200,65,837000.0,1.86,0.735,5.486,7,35,14,50
14825,10,1,14,200,75,774000.0,1.72,0.958,4.549,7,35,14,50
14826,11,1,14,200,25,522000.0,1.234,0.302,6.491,7,35,14,50
14827,11,1,14,200,35,576000.0,1.28,0.537,5.553,7,35,14,50
14828,11,1,14,200,45,702000.0,1.56,0.405,6.151,7,35,14,50
14829,11,1,14,200,55,756000.0,1.68,0.68,5.402,7,35,14,50
14830,11,1,14,200,65,837000.0,1.86,0.754,5.222,7,35,14,50
14831,11,1,14,200,75,819000.0,1.82,0.921,4.642,7,35,14,50
14832,12,1,14,200,25,495000.0,1.17,0.179,6.218,7,35,14,50
14833,12,1,14,200,35,558000.0,1.24,0.219,6.053,7,35,14,50
14834,12,1,14,200,45,738000.0,1.64,0.263,6.274,7,35,14,50
14835,12,1,14,200,55,783000.0,1.74,0.439,5.563,7,35,14,50
14836,12,1,14,200,65,792000.0,1.76,0.738,5.119,7,35,14,50
14837,12,1,14,200,75,792000.0,1.76,0.945,4.637,7,35,14,50
14838,13,1,14,200,25,558000.0,1.319,0.209,5.932,7,35,14,50
14839,13,1,14,200,35,621000.0,1.38,0.316,6.094,7,35,14,50
14840,13,1,14,200,45,711000.0,1.58,0.521,5.646,7,35,14,50
14841,13,1,14,200,55,747000.0,1.66,0.679,5.099,7,35,14,50
14842,13,1,14,200,65,729000.0,1.62,0.972,4.296,7,35,14,50
14843,13,1,14,200,75,756000.0,1.68,1.161,4.158,7,35,14,50
14844,14,1,14,200,25,558000.0,1.292,0.269,6.563,7,35,14,50
14845,14,1,14,200,35,666000.0,1.48,0.278,6.412,7,35,14,50
14846,14,1,14,200,45,693000.0,1.54,0.454,5.736,7,35,14,50
14847,14,1,14,200,55,747000.0,1.66,0.649,5.133,7,35,14,50
14848,14,1,14,200,65,738000.0,1.64,0.958,4.444,7,35,14,50
14849,14,1,14,200,75,801000.0,1.78,1.158,4.191,7,35,14,50
14850,15,1,14,200,25,549000.0,1.271,0.264,6.175,7,35,14,50
14851,15,1,14,200,35,639000.0,1.42,0.316,6.004,7,35,14,50
14852,15,1,14,200,45,792000.0,1.76,0.362,5.818,7,35,14,50
14853,15,1,14,200,55,783000.0,1.74,0.796,4.889,7,35,14,50
14854,15,1,14,200,65,819000.0,1.82,0.966,4.446,7,35,14,50
14855,15,1,14,200,75,828000.0,1.84,1.186,4.022,7,35,14,50
14856,16,1,14,200,25,459000.0,1.109,0.232,5.878,7,35,14,50
14857,16,1,14,200,35,549000.0,1.22,0.23,5.924,7,35,14,50
14858,16,1,14,200,45,711000.0,1.58,0.24,6.593,7,35,14,50
14859,16,1,14,200,55,774000.0,1.72,0.32,6.061,7,35,14,50
14860,16,1,14,200,65,756000.0,1.68,0.74,4.997,7,35,14,50
14861,16,1,14,200,75,801000.0,1.78,0.89,4.827,7,35,14,50
14862,17,1,14,200,25,486000.0,1.149,0.284,6.147,7,35,14,50
14863,17,1,14,200,35,621000.0,1.38,0.321,6.214,7,35,14,50
14864,17,1,14,200,45,693000.0,1.54,0.367,6.083,7,35,14,50
14865,17,1,14,200,55,783000.0,1.74,0.418,5.763,7,35,14,50
14866,17,1,14,200,65,756000.0,1.68,0.768,4.847,7,35,14,50
14867,17,1,14,200,75,810000.0,1.8,0.855,4.9,7,35,14,50
14868,18,1,14,200,25,495000.0,1.146,0.217,6.248,7,35,14,50
14869,18,1,14,200,35,594000.0,1.32,0.248,6.109,7,35,14,50
14870,18,1,14,200,45,666000.0,1.48,0.403,5.887,7,35,14,50
14871,18,1,14,200,55,729000.0,1.62,0.579,5.352,7,35,14,50
14872,18,1,14,200,65,810000.0,1.8,0.658,5.254,7,35,14,50
14873,18,1,14,200,75,846000.0,1.88,0.949,5.052,7,35,14,50
14874,19,1,14,200,25,549000.0,1.22,0.372,5.788,7,35,14,50
14875,19,1,14,200,35,603000.0,1.367,0.343,5.709,7,35,14,50
14876,19,1,14,200,45,738000.0,1.64,0.34,6.113,7,35,14,50
14877,19,1,14,200,55,774000.0,1.72,0.56,5.581,7,35,14,50
14878,19,1,14,200,65,810000.0,1.8,0.81,4.886,7,35,14,50
14879,19,1,14,200,75,855000.0,1.9,1.0,4.477,7,35,14,50
14880,20,1,14,200,25,522000.0,1.208,0.393,5.807,7,35,14,50
14881,20,1,14,200,35,576000.0,1.28,0.512,5.507,7,35,14,50
14882,20,1,14,200,45,747000.0,1.66,0.474,5.828,7,35,14,50
14883,20,1,14,200,55,801000.0,1.78,0.719,5.344,7,35,14,50
14884,20,1,14,200,65,819000.0,1.82,0.765,4.809,7,35,14,50
14885,20,1,14,200,75,855000.0,1.9,1.167,4.57,7,35,14,50
14886,21,1,14,200,25,603000.0,1.367,0.273,6.259,7,35,14,50
14887,21,1,14,200,35,657000.0,1.46,0.418,5.414,7,35,14,50
14888,21,1,14,200,45,693000.0,1.54,0.597,5.297,7,35,14,50
14889,21,1,14,200,55,792000.0,1.76,0.765,5.195,7,35,14,50
14890,21,1,14,200,65,819000.0,1.82,1.038,4.428,7,35,14,50
14891,21,1,14,200,75,819000.0,1.82,1.13,3.979,7,35,14,50
14892,22,1,14,200,25,540000.0,1.277,0.452,6.228,7,35,14,50
14893,22,1,14,200,35,639000.0,1.42,0.33,6.018,7,35,14,50
14894,22,1,14,200,45,675000.0,1.5,0.419,5.414,7,35,14,50
14895,22,1,14,200,55,747000.0,1.66,0.615,5.322,7,35,14,50
14896,22,1,14,200,65,810000.0,1.8,0.749,4.917,7,35,14,50
14897,22,1,14,200,75,828000.0,1.84,1.161,4.542,7,35,14,50
14898,23,1,14,200,25,576000.0,1.28,0.507,6.392,7,35,14,50
14899,23,1,14,200,35,603000.0,1.34,0.422,5.624,7,35,14,50
14900,23,1,14,200,45,684000.0,1.52,0.421,5.946,7,35,14,50
14901,23,1,14,200,55,756000.0,1.68,0.65,5.484,7,35,14,50
14902,23,1,14,200,65,783000.0,1.74,0.79,5.209,7,35,14,50
14903,23,1,14,200,75,774000.0,1.72,1.079,4.629,7,35,14,50
14904,24,1,14,200,25,513000.0,1.213,0.244,6.061,7,35,14,50
14905,24,1,14,200,35,621000.0,1.38,0.271,6.201,7,35,14,50
14906,24,1,14,200,45,774000.0,1.72,0.478,6.187,7,35,14,50
14907,24,1,14,200,55,837000.0,1.86,0.74,5.694,7,35,14,50
14908,24,1,14,200,65,810000.0,1.8,0.73,5.016,7,35,14,50
14909,24,1,14,200,75,792000.0,1.76,1.005,4.393,7,35,14,50
14910,25,1,14,200,25,585000.0,1.383,0.295,5.667,7,35,14,50
14911,25,1,14,200,35,720000.0,1.633,0.418,5.747,7,35,14,50
14912,25,1,14,200,45,783000.0,1.74,0.546,5.425,7,35,14,50
14913,25,1,14,200,55,792000.0,1.76,0.945,4.784,7,35,14,50
14914,25,1,14,200,65,801000.0,1.78,1.118,4.307,7,35,14,50
14915,25,1,14,200,75,819000.0,1.82,1.264,3.842,7,35,14,50
14916,26,1,14,200,25,513000.0,1.239,0.434,5.981,7,35,14,50
14917,26,1,14,200,35,594000.0,1.32,0.226,5.7,7,35,14,50
14918,26,1,14,200,45,774000.0,1.72,0.25,6.15,7,35,14,50
14919,26,1,14,200,55,828000.0,1.84,0.45,5.763,7,35,14,50
14920,26,1,14,200,65,855000.0,1.9,0.733,5.214,7,35,14,50
14921,26,1,14,200,75,864000.0,1.92,0.877,4.656,7,35,14,50
14922,27,1,14,200,25,504000.0,1.143,0.154,6.486,7,35,14,50
14923,27,1,14,200,35,612000.0,1.36,0.165,6.525,7,35,14,50
14924,27,1,14,200,45,684000.0,1.52,0.332,6.087,7,35,14,50
14925,27,1,14,200,55,756000.0,1.68,0.488,5.591,7,35,14,50
14926,27,1,14,200,65,774000.0,1.72,0.847,4.957,7,35,14,50
14927,27,1,14,200,75,801000.0,1.78,1.0,4.68,7,35,14,50
14928,28,1,14,200,25,468000.0,1.13,0.225,6.635,7,35,14,50
14929,28,1,14,200,35,558000.0,1.24,0.39,6.786,7,35,14,50
14930,28,1,14,200,45,657000.0,1.46,0.357,6.171,7,35,14,50
14931,28,1,14,200,55,756000.0,1.68,0.457,6.164,7,35,14,50
14932,28,1,14,200,65,774000.0,1.72,0.581,5.496,7,35,14,50
14933,28,1,14,200,75,828000.0,1.84,0.752,4.887,7,35,14,50
14934,29,1,14,200,25,540000.0,1.25,0.308,6.492,7,35,14,50
14935,29,1,14,200,35,648000.0,1.44,0.212,6.302,7,35,14,50
14936,29,1,14,200,45,693000.0,1.54,0.372,5.555,7,35,14,50
14937,29,1,14,200,55,738000.0,1.64,0.521,5.501,7,35,14,50
14938,29,1,14,200,65,783000.0,1.74,0.821,5.055,7,35,14,50
14939,29,1,14,200,75,819000.0,1.82,0.983,4.802,7,35,14,50
14940,0,1,14,300,25,378000.0,1.05,0.224,7.062,7,35,14,50
14941,0,1,14,300,35,468000.0,1.106,0.21,6.152,7,35,14,50
14942,0,1,14,300,45,504000.0,1.191,0.389,5.875,7,35,14,50
14943,0,1,14,300,55,594000.0,1.32,0.356,6.536,7,35,14,50
14944,0,1,14,300,65,675000.0,1.5,0.441,6.001,7,35,14,50
14945,0,1,14,300,75,729000.0,1.62,0.523,5.976,7,35,14,50
14946,1,1,14,300,25,387000.0,1.162,0.274,6.516,7,35,14,50
14947,1,1,14,300,35,513000.0,1.267,0.317,6.317,7,35,14,50
14948,1,1,14,300,45,576000.0,1.28,0.408,5.774,7,35,14,50
14949,1,1,14,300,55,648000.0,1.44,0.262,6.536,7,35,14,50
14950,1,1,14,300,65,702000.0,1.56,0.415,6.017,7,35,14,50
14951,1,1,14,300,75,747000.0,1.66,0.442,5.907,7,35,14,50
14952,2,1,14,300,25,387000.0,1.162,0.307,6.332,7,35,14,50
14953,2,1,14,300,35,540000.0,1.224,0.312,6.114,7,35,14,50
14954,2,1,14,300,45,549000.0,1.271,0.379,5.558,7,35,14,50
14955,2,1,14,300,55,630000.0,1.4,0.369,5.927,7,35,14,50
14956,2,1,14,300,65,702000.0,1.56,0.372,5.754,7,35,14,50
14957,2,1,14,300,75,756000.0,1.68,0.559,5.659,7,35,14,50
14958,3,1,14,300,25,441000.0,1.195,0.33,6.798,7,35,14,50
14959,3,1,14,300,35,540000.0,1.277,0.239,5.911,7,35,14,50
14960,3,1,14,300,45,603000.0,1.367,0.228,5.988,7,35,14,50
14961,3,1,14,300,55,639000.0,1.42,0.325,6.052,7,35,14,50
14962,3,1,14,300,65,720000.0,1.6,0.327,5.724,7,35,14,50
14963,3,1,14,300,75,774000.0,1.72,0.586,5.378,7,35,14,50
14964,4,1,14,300,25,315000.0,1.207,0.506,6.928,7,35,14,50
14965,4,1,14,300,35,477000.0,1.178,0.536,5.966,7,35,14,50
14966,4,1,14,300,45,549000.0,1.245,0.364,5.977,7,35,14,50
14967,4,1,14,300,55,612000.0,1.36,0.301,6.402,7,35,14,50
14968,4,1,14,300,65,639000.0,1.42,0.389,6.093,7,35,14,50
14969,4,1,14,300,75,675000.0,1.5,0.438,5.705,7,35,14,50
14970,5,1,14,300,25,315000.0,1.061,0.294,6.679,7,35,14,50
14971,5,1,14,300,35,459000.0,1.159,0.176,6.632,7,35,14,50
14972,5,1,14,300,45,567000.0,1.286,0.22,6.222,7,35,14,50
14973,5,1,14,300,55,666000.0,1.48,0.207,6.646,7,35,14,50
14974,5,1,14,300,65,711000.0,1.58,0.362,6.378,7,35,14,50
14975,5,1,14,300,75,711000.0,1.58,0.564,5.548,7,35,14,50
14976,6,1,14,300,25,414000.0,1.243,0.242,5.764,7,35,14,50
14977,6,1,14,300,35,549000.0,1.271,0.33,5.967,7,35,14,50
14978,6,1,14,300,45,666000.0,1.48,0.397,5.909,7,35,14,50
14979,6,1,14,300,55,711000.0,1.58,0.534,5.723,7,35,14,50
14980,6,1,14,300,65,774000.0,1.72,0.615,5.751,7,35,14,50
14981,6,1,14,300,75,783000.0,1.74,0.698,5.249,7,35,14,50
14982,7,1,14,300,25,378000.0,1.105,0.407,6.14,7,35,14,50
14983,7,1,14,300,35,504000.0,1.191,0.312,6.171,7,35,14,50
14984,7,1,14,300,45,558000.0,1.24,0.31,5.61,7,35,14,50
14985,7,1,14,300,55,666000.0,1.48,0.264,6.223,7,35,14,50
14986,7,1,14,300,65,711000.0,1.58,0.302,6.288,7,35,14,50
14987,7,1,14,300,75,801000.0,1.78,0.45,5.905,7,35,14,50
14988,8,1,14,300,25,360000.0,1.081,0.399,6.28,7,35,14,50
14989,8,1,14,300,35,495000.0,1.17,0.252,6.612,7,35,14,50
14990,8,1,14,300,45,558000.0,1.265,0.267,6.33,7,35,14,50
14991,8,1,14,300,55,621000.0,1.38,0.231,6.272,7,35,14,50
14992,8,1,14,300,65,747000.0,1.66,0.336,6.437,7,35,14,50
14993,8,1,14,300,75,783000.0,1.74,0.5,5.999,7,35,14,50
14994,9,1,14,300,25,360000.0,1.143,0.355,6.179,7,35,14,50
14995,9,1,14,300,35,540000.0,1.277,0.275,6.296,7,35,14,50
14996,9,1,14,300,45,567000.0,1.313,0.392,5.601,7,35,14,50
14997,9,1,14,300,55,675000.0,1.5,0.525,6.288,7,35,14,50
14998,9,1,14,300,65,738000.0,1.64,0.522,6.013,7,35,14,50
14999,9,1,14,300,75,747000.0,1.66,0.531,5.563,7,35,14,50
15000,10,1,14,300,25,405000.0,1.184,0.304,6.062,7,35,14,50
15001,10,1,14,300,35,522000.0,1.261,0.404,6.306,7,35,14,50
15002,10,1,14,300,45,594000.0,1.347,0.251,5.828,7,35,14,50
15003,10,1,14,300,55,675000.0,1.5,0.294,6.326,7,35,14,50
15004,10,1,14,300,65,747000.0,1.66,0.394,5.932,7,35,14,50
15005,10,1,14,300,75,729000.0,1.62,0.574,5.399,7,35,14,50
15006,11,1,14,300,25,333000.0,1.057,0.205,5.442,7,35,14,50
15007,11,1,14,300,35,522000.0,1.208,0.462,6.637,7,35,14,50
15008,11,1,14,300,45,594000.0,1.347,0.289,6.077,7,35,14,50
15009,11,1,14,300,55,630000.0,1.4,0.375,5.907,7,35,14,50
15010,11,1,14,300,65,684000.0,1.52,0.44,5.966,7,35,14,50
15011,11,1,14,300,75,693000.0,1.54,0.447,5.417,7,35,14,50
15012,12,1,14,300,25,360000.0,1.143,0.303,6.717,7,35,14,50
15013,12,1,14,300,35,531000.0,1.18,0.224,6.105,7,35,14,50
15014,12,1,14,300,45,540000.0,1.224,0.476,5.448,7,35,14,50
15015,12,1,14,300,55,639000.0,1.42,0.279,6.514,7,35,14,50
15016,12,1,14,300,65,657000.0,1.46,0.423,6.084,7,35,14,50
15017,12,1,14,300,75,693000.0,1.54,0.495,5.655,7,35,14,50
15018,13,1,14,300,25,405000.0,1.184,0.18,7.117,7,35,14,50
15019,13,1,14,300,35,477000.0,1.205,0.524,6.163,7,35,14,50
15020,13,1,14,300,45,612000.0,1.36,0.271,6.4,7,35,14,50
15021,13,1,14,300,55,657000.0,1.46,0.375,6.23,7,35,14,50
15022,13,1,14,300,65,720000.0,1.6,0.386,5.805,7,35,14,50
15023,13,1,14,300,75,738000.0,1.64,0.676,5.667,7,35,14,50
15024,14,1,14,300,25,378000.0,1.135,0.491,6.269,7,35,14,50
15025,14,1,14,300,35,495000.0,1.31,0.415,5.834,7,35,14,50
15026,14,1,14,300,45,585000.0,1.327,0.487,5.477,7,35,14,50
15027,14,1,14,300,55,684000.0,1.52,0.561,5.662,7,35,14,50
15028,14,1,14,300,65,729000.0,1.62,0.415,6.043,7,35,14,50
15029,14,1,14,300,75,783000.0,1.74,0.453,5.626,7,35,14,50
15030,15,1,14,300,25,351000.0,1.147,0.195,6.569,7,35,14,50
15031,15,1,14,300,35,468000.0,1.182,0.455,6.376,7,35,14,50
15032,15,1,14,300,45,558000.0,1.265,0.326,6.291,7,35,14,50
15033,15,1,14,300,55,630000.0,1.4,0.429,5.702,7,35,14,50
15034,15,1,14,300,65,675000.0,1.5,0.393,6.112,7,35,14,50
15035,15,1,14,300,75,774000.0,1.72,0.426,6.162,7,35,14,50
15036,16,1,14,300,25,378000.0,1.077,0.224,6.887,7,35,14,50
15037,16,1,14,300,35,495000.0,1.17,0.204,6.303,7,35,14,50
15038,16,1,14,300,45,603000.0,1.34,0.26,6.45,7,35,14,50
15039,16,1,14,300,55,648000.0,1.44,0.32,6.05,7,35,14,50
15040,16,1,14,300,65,711000.0,1.58,0.28,6.162,7,35,14,50
15041,16,1,14,300,75,756000.0,1.68,0.354,5.871,7,35,14,50
15042,17,1,14,300,25,378000.0,1.077,0.166,6.949,7,35,14,50
15043,17,1,14,300,35,531000.0,1.204,0.272,6.333,7,35,14,50
15044,17,1,14,300,45,621000.0,1.38,0.381,6.461,7,35,14,50
15045,17,1,14,300,55,648000.0,1.44,0.52,5.814,7,35,14,50
15046,17,1,14,300,65,729000.0,1.62,0.266,6.16,7,35,14,50
15047,17,1,14,300,75,774000.0,1.72,0.434,5.815,7,35,14,50
15048,18,1,14,300,25,342000.0,1.086,0.379,6.093,7,35,14,50
15049,18,1,14,300,35,513000.0,1.163,0.413,6.156,7,35,14,50
15050,18,1,14,300,45,603000.0,1.367,0.403,6.346,7,35,14,50
15051,18,1,14,300,55,621000.0,1.38,0.582,5.611,7,35,14,50
15052,18,1,14,300,65,684000.0,1.52,0.438,6.339,7,35,14,50
15053,18,1,14,300,75,756000.0,1.68,0.406,5.869,7,35,14,50
15054,19,1,14,300,25,369000.0,1.079,0.439,6.647,7,35,14,50
15055,19,1,14,300,35,504000.0,1.167,0.151,6.427,7,35,14,50
15056,19,1,14,300,45,558000.0,1.24,0.128,6.568,7,35,14,50
15057,19,1,14,300,55,594000.0,1.32,0.382,6.091,7,35,14,50
15058,19,1,14,300,65,684000.0,1.52,0.207,6.739,7,35,14,50
15059,19,1,14,300,75,720000.0,1.6,0.356,6.171,7,35,14,50
15060,20,1,14,300,25,423000.0,1.146,0.319,6.394,7,35,14,50
15061,20,1,14,300,35,504000.0,1.217,0.291,5.849,7,35,14,50
15062,20,1,14,300,45,567000.0,1.26,0.36,6.408,7,35,14,50
15063,20,1,14,300,55,603000.0,1.34,0.261,5.975,7,35,14,50
15064,20,1,14,300,65,675000.0,1.5,0.293,5.996,7,35,14,50
15065,20,1,14,300,75,711000.0,1.58,0.42,5.765,7,35,14,50
15066,21,1,14,300,25,333000.0,1.088,0.37,6.26,7,35,14,50
15067,21,1,14,300,35,486000.0,1.149,0.309,6.195,7,35,14,50
15068,21,1,14,300,45,567000.0,1.286,0.356,6.211,7,35,14,50
15069,21,1,14,300,55,639000.0,1.42,0.326,6.332,7,35,14,50
15070,21,1,14,300,65,729000.0,1.62,0.289,6.206,7,35,14,50
15071,21,1,14,300,75,774000.0,1.72,0.335,5.869,7,35,14,50
15072,22,1,14,300,25,441000.0,1.14,0.43,6.182,7,35,14,50
15073,22,1,14,300,35,531000.0,1.229,0.432,6.128,7,35,14,50
15074,22,1,14,300,45,603000.0,1.367,0.354,5.954,7,35,14,50
15075,22,1,14,300,55,702000.0,1.56,0.321,6.028,7,35,14,50
15076,22,1,14,300,65,783000.0,1.74,0.358,5.836,7,35,14,50
15077,22,1,14,300,75,792000.0,1.76,0.577,5.363,7,35,14,50
15078,23,1,14,300,25,441000.0,1.256,0.413,6.988,7,35,14,50
15079,23,1,14,300,35,531000.0,1.341,0.279,6.039,7,35,14,50
15080,23,1,14,300,45,639000.0,1.42,0.365,6.001,7,35,14,50
15081,23,1,14,300,55,657000.0,1.46,0.473,5.833,7,35,14,50
15082,23,1,14,300,65,747000.0,1.66,0.436,5.856,7,35,14,50
15083,23,1,14,300,75,729000.0,1.62,0.659,5.253,7,35,14,50
15084,24,1,14,300,25,315000.0,1.167,0.27,6.314,7,35,14,50
15085,24,1,14,300,35,459000.0,1.186,0.226,6.276,7,35,14,50
15086,24,1,14,300,45,558000.0,1.265,0.331,5.883,7,35,14,50
15087,24,1,14,300,55,612000.0,1.36,0.388,6.44,7,35,14,50
15088,24,1,14,300,65,639000.0,1.42,0.352,6.008,7,35,14,50
15089,24,1,14,300,75,711000.0,1.58,0.486,5.962,7,35,14,50
15090,25,1,14,300,25,423000.0,1.175,0.222,6.227,7,35,14,50
15091,25,1,14,300,35,540000.0,1.277,0.288,6.209,7,35,14,50
15092,25,1,14,300,45,621000.0,1.438,0.443,6.005,7,35,14,50
15093,25,1,14,300,55,630000.0,1.429,0.502,5.586,7,35,14,50
15094,25,1,14,300,65,747000.0,1.66,0.478,5.847,7,35,14,50
15095,25,1,14,300,75,792000.0,1.76,0.657,5.297,7,35,14,50
15096,26,1,14,300,25,414000.0,1.211,0.346,6.384,7,35,14,50
15097,26,1,14,300,35,522000.0,1.318,0.463,6.068,7,35,14,50
15098,26,1,14,300,45,576000.0,1.333,0.414,5.569,7,35,14,50
15099,26,1,14,300,55,648000.0,1.44,0.528,5.983,7,35,14,50
15100,26,1,14,300,65,639000.0,1.42,0.497,5.59,7,35,14,50
15101,26,1,14,300,75,702000.0,1.56,0.745,5.31,7,35,14,50
15102,27,1,14,300,25,342000.0,1.056,0.244,6.829,7,35,14,50
15103,27,1,14,300,35,468000.0,1.182,0.183,6.223,7,35,14,50
15104,27,1,14,300,45,567000.0,1.26,0.366,6.032,7,35,14,50
15105,27,1,14,300,55,639000.0,1.42,0.243,6.2,7,35,14,50
15106,27,1,14,300,65,702000.0,1.56,0.411,6.252,7,35,14,50
15107,27,1,14,300,75,756000.0,1.68,0.389,6.064,7,35,14,50
15108,28,1,14,300,25,387000.0,1.103,0.458,6.251,7,35,14,50
15109,28,1,14,300,35,477000.0,1.104,0.303,6.267,7,35,14,50
15110,28,1,14,300,45,522000.0,1.208,0.365,5.875,7,35,14,50
15111,28,1,14,300,55,639000.0,1.42,0.267,6.18,7,35,14,50
15112,28,1,14,300,65,666000.0,1.48,0.514,5.611,7,35,14,50
15113,28,1,14,300,75,774000.0,1.72,0.314,5.635,7,35,14,50
15114,29,1,14,300,25,396000.0,1.1,0.138,6.624,7,35,14,50
15115,29,1,14,300,35,477000.0,1.178,0.182,5.98,7,35,14,50
15116,29,1,14,300,45,594000.0,1.32,0.285,6.377,7,35,14,50
15117,29,1,14,300,55,702000.0,1.56,0.346,6.21,7,35,14,50
15118,29,1,14,300,65,738000.0,1.64,0.305,5.756,7,35,14,50
15119,29,1,14,300,75,747000.0,1.66,0.535,5.278,7,35,14,50
15120,0,1,15,25,25,918000.0,2.04,1.91,1.883,7,35,14,50
15121,0,1,15,25,35,918000.0,2.04,2.034,1.375,7,35,14,50
15122,0,1,15,25,45,909000.0,2.02,2.277,1.084,7,35,14,50
15123,0,1,15,25,55,891000.0,1.98,2.297,0.861,7,35,14,50
15124,0,1,15,25,65,909000.0,2.02,2.307,0.759,7,35,14,50
15125,0,1,15,25,75,855000.0,1.9,2.265,0.625,7,35,14,50
15126,1,1,15,25,25,909000.0,2.02,1.89,1.921,7,35,14,50
15127,1,1,15,25,35,936000.0,2.08,2.063,1.478,7,35,14,50
15128,1,1,15,25,45,918000.0,2.04,2.091,1.132,7,35,14,50
15129,1,1,15,25,55,945000.0,2.1,2.226,0.962,7,35,14,50
15130,1,1,15,25,65,927000.0,2.06,2.325,0.802,7,35,14,50
15131,1,1,15,25,75,927000.0,2.06,2.302,0.702,7,35,14,50
15132,2,1,15,25,25,900000.0,2.0,1.905,1.894,7,35,14,50
15133,2,1,15,25,35,855000.0,1.9,2.254,1.25,7,35,14,50
15134,2,1,15,25,45,900000.0,2.0,2.129,1.046,7,35,14,50
15135,2,1,15,25,55,909000.0,2.02,2.324,0.863,7,35,14,50
15136,2,1,15,25,65,927000.0,2.06,2.247,0.757,7,35,14,50
15137,2,1,15,25,75,882000.0,1.96,2.314,0.631,7,35,14,50
15138,3,1,15,25,25,855000.0,1.9,1.977,1.528,7,35,14,50
15139,3,1,15,25,35,873000.0,1.94,2.192,1.208,7,35,14,50
15140,3,1,15,25,45,873000.0,1.94,2.212,0.941,7,35,14,50
15141,3,1,15,25,55,900000.0,2.0,2.285,0.811,7,35,14,50
15142,3,1,15,25,65,909000.0,2.02,2.373,0.684,7,35,14,50
15143,3,1,15,25,75,909000.0,2.02,2.325,0.597,7,35,14,50
15144,4,1,15,25,25,900000.0,2.0,1.998,1.999,7,35,14,50
15145,4,1,15,25,35,864000.0,1.92,2.193,1.407,7,35,14,50
15146,4,1,15,25,45,909000.0,2.02,2.074,1.143,7,35,14,50
15147,4,1,15,25,55,882000.0,1.96,2.185,0.916,7,35,14,50
15148,4,1,15,25,65,900000.0,2.0,2.305,0.783,7,35,14,50
15149,4,1,15,25,75,909000.0,2.02,2.209,0.704,7,35,14,50
15150,5,1,15,25,25,909000.0,2.02,1.978,1.989,7,35,14,50
15151,5,1,15,25,35,900000.0,2.0,2.037,1.413,7,35,14,50
15152,5,1,15,25,45,918000.0,2.04,2.263,1.149,7,35,14,50
15153,5,1,15,25,55,855000.0,1.9,2.242,0.893,7,35,14,50
15154,5,1,15,25,65,927000.0,2.06,2.392,0.814,7,35,14,50
15155,5,1,15,25,75,945000.0,2.1,2.313,0.727,7,35,14,50
15156,6,1,15,25,25,873000.0,1.94,1.965,1.983,7,35,14,50
15157,6,1,15,25,35,891000.0,1.98,1.964,1.417,7,35,14,50
15158,6,1,15,25,45,918000.0,2.04,2.141,1.175,7,35,14,50
15159,6,1,15,25,55,891000.0,1.98,2.187,0.959,7,35,14,50
15160,6,1,15,25,65,891000.0,1.98,2.151,0.79,7,35,14,50
15161,6,1,15,25,75,909000.0,2.02,2.222,0.699,7,35,14,50
15162,7,1,15,25,25,900000.0,2.0,2.028,2.046,7,35,14,50
15163,7,1,15,25,35,891000.0,1.98,2.103,1.46,7,35,14,50
15164,7,1,15,25,45,909000.0,2.02,2.231,1.162,7,35,14,50
15165,7,1,15,25,55,918000.0,2.04,2.343,0.957,7,35,14,50
15166,7,1,15,25,65,918000.0,2.04,2.221,0.812,7,35,14,50
15167,7,1,15,25,75,873000.0,1.94,2.39,0.683,7,35,14,50
15168,8,1,15,25,25,873000.0,1.94,1.931,1.867,7,35,14,50
15169,8,1,15,25,35,927000.0,2.06,2.066,1.4,7,35,14,50
15170,8,1,15,25,45,891000.0,1.98,2.134,1.062,7,35,14,50
15171,8,1,15,25,55,936000.0,2.08,2.194,0.922,7,35,14,50
