,Gates,Bays,Station_Dist,Parameter,Value,p-value,DES_Mono,Avg_OFC
5155,2,7,100,Fleet,100,0.02075247853260733,True,1.2137999999999998
5156,2,7,100,Fleet,125,0.3683787542013579,True,1.2192000000000003
5157,2,7,100,Fleet,150,0.8468040574809107,True,1.2203999999999995
5158,2,7,100,Fleet,175,0.958884124493599,False,1.2200999999999997
5159,2,7,100,Fleet,200,0.5288085551705888,True,1.2234
5160,2,7,150,Gate,1,0.7081024708962358,True,0.939
5161,2,7,150,Gate,2,0.8843377759550486,False,0.9353999999999999
5162,2,7,150,Gate,3,0.2872390470468182,True,0.9369
5163,2,7,150,Gate,4,0.5423366209534813,False,0.9249000000000002
5164,2,7,150,Gate,5,0.4004290065625028,True,0.9312000000000001
5165,2,7,150,Gate,6,0.8530955766033202,True,0.9225
5166,2,7,150,Gate,7,0.47518857332710807,True,0.9207
5167,2,7,150,Gate,8,0.6290867356247247,True,0.9138
5168,2,7,150,Gate,9,0.10687958155949256,True,0.909
5169,2,7,150,Gate,10,3.609966745492299e-21,True,0.8912999999999999
5170,2,7,150,Gate,15,1.6398732667010187e-28,True,0.7325999999999999
5171,2,7,150,Bay,15.0,0.31945910419016255,True,1.0161
5172,2,7,150,Bay,17.5,0.2866274131973028,True,1.0044
5173,2,7,150,Bay,20.0,0.3491623435478305,True,0.9915
5174,2,7,150,Bay,22.5,0.980289998038456,True,0.9801000000000002
5175,2,7,150,Bay,25.0,0.16942024966749414,True,0.9797999999999999
5176,2,7,150,Bay,27.5,0.11195813489004082,True,0.9633000000000002
5177,2,7,150,Bay,30.0,0.6832445520086988,True,0.9444
5178,2,7,150,Bay,32.5,0.0855485727968973,True,0.9392999999999999
5179,2,7,150,Bay,35.0,0.27793813623716307,True,0.9170999999999999
5180,2,7,150,Bay,37.5,0.01219615351804932,True,0.9050999999999999
5181,2,7,150,Bay,40.0,0.01296517119375179,True,0.8799000000000002
5182,2,7,150,Bay,42.5,0.03918805556748978,True,0.8538
5183,2,7,150,Speed,35,6.641360319964249e-21,True,0.7797000000000001
5184,2,7,150,Speed,45,2.5200502530283983e-18,True,0.9144000000000002
5185,2,7,150,Speed,55,1.5254774743726938e-11,True,1.0143
5186,2,7,150,Speed,65,2.67475143488341e-06,True,1.0818
5187,2,7,150,Speed,75,0.046760191457180474,True,1.1046
5188,2,7,150,HoS,15,1.705183151577946e-11,True,1.0041
5189,2,7,150,HoS,16,5.992818382057801e-10,True,1.0866000000000002
5190,2,7,150,HoS,17,3.2376124797541737e-11,True,1.1727
5191,2,7,150,HoS,18,7.7769514368765e-12,True,1.2641999999999998
5192,2,7,150,Fleet,25,2.2470086092542072e-40,True,0.4662
5193,2,7,150,Fleet,50,8.560642782832761e-43,True,0.9054
5194,2,7,150,Fleet,75,1.0232547826217028e-28,True,1.1295
5195,2,7,150,Fleet,100,0.00124498158550763,True,1.1562000000000003
5196,2,7,150,Fleet,125,0.7860947308801574,True,1.1580000000000001
5197,2,7,150,Fleet,150,0.8806203902040437,True,1.1589000000000003
5198,2,7,150,Fleet,175,0.7886935786770899,True,1.1604
5199,2,7,150,Fleet,200,0.7717604283458029,False,1.1586000000000003
5200,2,7,200,Gate,1,0.6506890406865218,False,0.7799999999999999
5201,2,7,200,Gate,2,0.8460631047116636,True,0.7863
5202,2,7,200,Gate,3,0.3933897783091381,True,0.7836000000000001
5203,2,7,200,Gate,4,0.4850647437849577,False,0.7716
5204,2,7,200,Gate,5,0.4416819863216205,True,0.7808999999999998
5205,2,7,200,Gate,6,0.7812706929257702,True,0.7700999999999999
5206,2,7,200,Gate,7,0.693812800567815,True,0.7662000000000001
5207,2,7,200,Gate,8,0.8357246755013819,True,0.7614000000000001
5208,2,7,200,Gate,9,0.5729754403562894,True,0.759
5209,2,7,200,Gate,10,7.876788266875938e-07,True,0.7524000000000001
5210,2,7,200,Gate,15,1.2185047134369056e-28,True,0.6948000000000002
5211,2,7,200,Bay,15.0,0.8626755857921331,True,0.8325
5212,2,7,200,Bay,17.5,0.23254323741672533,True,0.8301
5213,2,7,200,Bay,20.0,0.9012696472982615,True,0.8153999999999998
5214,2,7,200,Bay,22.5,0.23922081402777948,True,0.8138999999999998
5215,2,7,200,Bay,25.0,0.5283060410139588,True,0.7988999999999999
5216,2,7,200,Bay,27.5,0.3421610831035816,True,0.7907999999999998
5217,2,7,200,Bay,30.0,0.5448307950788003,True,0.7790999999999999
5218,2,7,200,Bay,32.5,0.23861122788031652,True,0.7719
5219,2,7,200,Bay,35.0,0.5082769264265987,True,0.7590000000000001
5220,2,7,200,Bay,37.5,0.32668377975651663,True,0.7520999999999999
5221,2,7,200,Bay,40.0,0.3499728803737473,True,0.7413000000000002
5222,2,7,200,Bay,42.5,0.14059737861153548,True,0.7308000000000002
5223,2,7,200,Speed,35,4.816191046648735e-15,True,0.6654
5224,2,7,200,Speed,45,1.290917811623256e-12,True,0.7718999999999999
5225,2,7,200,Speed,55,1.4279438782028762e-11,True,0.8729999999999999
5226,2,7,200,Speed,65,1.9426633191334174e-09,True,0.9570000000000001
5227,2,7,200,Speed,75,1.9148019846504938e-08,True,1.0323
5228,2,7,200,HoS,15,1.8077114814724062e-07,True,0.8271
5229,2,7,200,HoS,16,1.5650232663795024e-10,True,0.9101999999999999
5230,2,7,200,HoS,17,2.24002863354418e-11,True,0.9992999999999999
5231,2,7,200,HoS,18,7.685351876613142e-06,True,1.0509
5232,2,7,200,Fleet,25,9.042092013668296e-41,True,0.3852
5233,2,7,200,Fleet,50,4.3181622553502204e-42,True,0.7739999999999998
5234,2,7,200,Fleet,75,3.287634100619891e-37,True,1.0674
5235,2,7,200,Fleet,100,0.002847007701997933,True,1.0905
5236,2,7,200,Fleet,125,0.28377880012424034,True,1.0979999999999999
5237,2,7,200,Fleet,150,0.7508594378481152,False,1.0958999999999999
5238,2,7,200,Fleet,175,0.7110296122931083,True,1.0982999999999998
5239,2,7,200,Fleet,200,0.7212424069129411,True,1.1007
5240,2,7,300,Gate,1,0.6451774785065834,False,0.6048000000000001
5241,2,7,300,Gate,2,0.9518031160552021,True,0.6093
5242,2,7,300,Gate,3,0.8588328753624606,True,0.6087000000000001
5243,2,7,300,Gate,4,0.9768344354069017,True,0.6069
5244,2,7,300,Gate,5,0.9552740868505365,False,0.6066
5245,2,7,300,Gate,6,0.500094529888439,True,0.6072000000000001
5246,2,7,300,Gate,7,0.5142786897075087,True,0.6006000000000001
5247,2,7,300,Gate,8,0.8554768536448922,False,0.5946
5248,2,7,300,Gate,9,0.6545958709200437,True,0.5964000000000002
5249,2,7,300,Gate,10,0.00011034546318816912,True,0.5922000000000001
5250,2,7,300,Gate,15,1.664542203431102e-17,True,0.5565
5251,2,7,300,Bay,15.0,0.5161706872410095,True,0.6440999999999999
5252,2,7,300,Bay,17.5,0.7498537722908294,True,0.6368999999999999
5253,2,7,300,Bay,20.0,0.9577726109631958,True,0.6333
5254,2,7,300,Bay,22.5,0.7187884262501121,True,0.6326999999999998
5255,2,7,300,Bay,25.0,0.2781532662883374,True,0.6288
5256,2,7,300,Bay,27.5,0.829267661770785,False,0.6174
5257,2,7,300,Bay,30.0,0.6545439272884556,True,0.6194999999999999
5258,2,7,300,Bay,32.5,0.6301172783575686,True,0.6149999999999999
5259,2,7,300,Bay,35.0,0.8035235576600118,True,0.6102
5260,2,7,300,Bay,37.5,0.21540059657889962,True,0.6078
5261,2,7,300,Bay,40.0,0.5224147445679983,True,0.5954999999999999
5262,2,7,300,Bay,42.5,0.833753856035203,True,0.5895
5263,2,7,300,Speed,35,1.226099254411972e-19,True,0.5202000000000001
5264,2,7,300,Speed,45,2.065358139686412e-13,True,0.6083999999999999
5265,2,7,300,Speed,55,1.7944553156041968e-07,True,0.6728999999999999
5266,2,7,300,Speed,65,9.523446636416459e-06,True,0.7341
5267,2,7,300,Speed,75,9.342489521296712e-08,True,0.8088000000000002
5268,2,7,300,HoS,15,5.6542968851111145e-06,True,0.6578999999999999
5269,2,7,300,HoS,16,2.029958384938551e-05,True,0.7086000000000001
5270,2,7,300,HoS,17,0.00039997506033877077,True,0.7517999999999998
5271,2,7,300,HoS,18,0.00019219489895762226,True,0.7998000000000001
5272,2,7,300,Fleet,25,3.1079245126687407e-33,True,0.31229999999999997
5273,2,7,300,Fleet,50,4.267445826578661e-40,True,0.6009
5274,2,7,300,Fleet,75,9.755977557360392e-35,True,0.8691
5275,2,7,300,Fleet,100,1.7981038231193484e-15,True,0.9717000000000001
5276,2,7,300,Fleet,125,0.7218248251390718,True,0.9747000000000001
5277,2,7,300,Fleet,150,0.7141092133252644,True,0.9780000000000001
5278,2,7,300,Fleet,175,0.736081199403551,True,0.9810000000000001
5279,2,7,300,Fleet,200,0.7389442219072107,False,0.9783000000000001
5280,2,8,25,Gate,1,0.20414816734804206,False,1.3809000000000005
5281,2,8,25,Gate,2,0.9477282492285057,True,1.3920000000000001
5282,2,8,25,Gate,3,0.9729610660176125,False,1.3914000000000006
5283,2,8,25,Gate,4,0.08643886732878901,True,1.3917000000000006
5284,2,8,25,Gate,5,0.9233251857761412,True,1.3770000000000002
5285,2,8,25,Gate,6,0.13564732510612565,True,1.3761000000000003
5286,2,8,25,Gate,7,0.8683880894956382,False,1.3620000000000005
5287,2,8,25,Gate,8,0.0023864379485350235,True,1.3635
5288,2,8,25,Gate,9,7.610914996181764e-18,True,1.3338
5289,2,8,25,Gate,10,1.8308330161015876e-34,True,1.2084000000000001
5290,2,8,25,Gate,15,2.0017706252509044e-47,True,0.8399999999999999
5291,2,8,25,Bay,15.0,0.22277608116100409,True,1.7247000000000006
5292,2,8,25,Bay,17.5,0.10699608386659486,True,1.7108999999999999
5293,2,8,25,Bay,20.0,0.7950156502471789,False,1.6898999999999995
5294,2,8,25,Bay,22.5,0.5516622973086776,True,1.6932000000000003
5295,2,8,25,Bay,25.0,0.21010784766450694,True,1.6860000000000002
5296,2,8,25,Bay,27.5,3.6194863468950607e-10,True,1.6709999999999998
5297,2,8,25,Bay,30.0,1.8321367431129048e-12,True,1.5693000000000004
5298,2,8,25,Bay,32.5,4.925959204775581e-11,True,1.4600999999999995
5299,2,8,25,Bay,35.0,2.8763554651521296e-10,True,1.3622999999999998
5300,2,8,25,Bay,37.5,1.522775097405906e-08,True,1.2707999999999997
5301,2,8,25,Bay,40.0,1.9245640183649972e-11,True,1.2177
5302,2,8,25,Bay,42.5,1.2282387283825759e-12,True,1.1546999999999998
5303,2,8,25,Speed,35,0.005120259183182248,True,1.3520999999999999
5304,2,8,25,Speed,45,0.09817356226544251,True,1.3683000000000003
5305,2,8,25,Speed,55,0.051578137512431003,True,1.3845
5306,2,8,25,Speed,65,0.5545835346088268,False,1.3785
5307,2,8,25,Speed,75,0.5237939414262864,True,1.3857000000000004
5308,2,8,25,HoS,15,2.1167689736543336e-16,True,1.4837999999999998
5309,2,8,25,HoS,16,3.454749371464231e-19,True,1.6146
5310,2,8,25,HoS,17,1.2732028845685581e-18,True,1.7361000000000002
5311,2,8,25,HoS,18,4.439223684712529e-19,True,1.863
5312,2,8,25,Fleet,25,3.551357091939588e-46,True,0.9857999999999999
5313,2,8,25,Fleet,50,5.404918512091713e-44,True,1.3683
5314,2,8,25,Fleet,75,2.6192688268065363e-14,True,1.4423999999999997
5315,2,8,25,Fleet,100,7.184653743629366e-09,True,1.4768999999999997
5316,2,8,25,Fleet,125,0.009133482319540379,True,1.4882999999999997
5317,2,8,25,Fleet,150,0.6919860951745838,True,1.4898
5318,2,8,25,Fleet,175,0.935642306072351,False,1.4895
5319,2,8,25,Fleet,200,0.9313225395713084,True,1.4897999999999998
5320,2,8,50,Gate,1,0.9165707891243619,True,1.3317000000000003
5321,2,8,50,Gate,2,0.7068600936507222,False,1.3305
5322,2,8,50,Gate,3,0.7003424062693137,True,1.3347000000000002
5323,2,8,50,Gate,4,0.06487528710226736,True,1.3305000000000002
5324,2,8,50,Gate,5,0.925303934093693,True,1.3122
5325,2,8,50,Gate,6,0.4549663564286073,False,1.3113
5326,2,8,50,Gate,7,0.2894791095367536,True,1.3188
5327,2,8,50,Gate,8,1.8713361260792635e-05,True,1.3077
5328,2,8,50,Gate,9,3.107493224037836e-14,True,1.2588
5329,2,8,50,Gate,10,1.964927582166791e-35,True,1.1571000000000002
5330,2,8,50,Gate,15,2.1759490593757194e-45,True,0.8153999999999999
5331,2,8,50,Bay,15.0,0.12014176002367578,True,1.6518
5332,2,8,50,Bay,17.5,0.24559584444123303,True,1.6319999999999995
5333,2,8,50,Bay,20.0,0.7658633693129562,False,1.6160999999999999
5334,2,8,50,Bay,22.5,0.043032774186178055,True,1.6203000000000003
5335,2,8,50,Bay,25.0,0.10238193661332298,True,1.5953999999999995
5336,2,8,50,Bay,27.5,1.0666569924091732e-08,True,1.5768
5337,2,8,50,Bay,30.0,1.393344735961818e-11,True,1.4954999999999998
5338,2,8,50,Bay,32.5,4.029793075136611e-11,True,1.3956000000000004
5339,2,8,50,Bay,35.0,3.377696972237481e-08,True,1.308
5340,2,8,50,Bay,37.5,1.8868409469439787e-13,True,1.2458999999999998
5341,2,8,50,Bay,40.0,4.571151219024836e-08,True,1.1646
5342,2,8,50,Bay,42.5,1.8848229209577046e-10,True,1.1159999999999999
5343,2,8,50,Speed,35,5.066662946488858e-12,True,1.2864
5344,2,8,50,Speed,45,0.003130626240187249,True,1.3143
5345,2,8,50,Speed,55,0.08491512163805605,True,1.3326000000000002
5346,2,8,50,Speed,65,0.7748096736028881,True,1.3356000000000001
5347,2,8,50,Speed,75,0.014381120734976396,True,1.3593000000000002
5348,2,8,50,HoS,15,8.937035767833876e-16,True,1.4366999999999999
5349,2,8,50,HoS,16,6.3058347771301454e-15,True,1.5705
5350,2,8,50,HoS,17,1.3686004306033184e-13,True,1.6941
5351,2,8,50,HoS,18,2.993182714166709e-14,True,1.7999999999999998
5352,2,8,50,Fleet,25,6.756263208119394e-53,True,0.8226000000000001
5353,2,8,50,Fleet,50,2.210458683375004e-50,True,1.3091999999999997
5354,2,8,50,Fleet,75,1.3137546218795858e-15,True,1.4034
5355,2,8,50,Fleet,100,9.735507088286255e-08,True,1.4408999999999996
5356,2,8,50,Fleet,125,0.13924376838234886,True,1.4480999999999997
5357,2,8,50,Fleet,150,0.046107603117435815,True,1.4561999999999997
5358,2,8,50,Fleet,175,0.8865662113930006,True,1.4567999999999999
5359,2,8,50,Fleet,200,0.8783440192500513,True,1.4573999999999998
5360,2,8,100,Gate,1,0.3350158463126627,True,1.1892000000000003
5361,2,8,100,Gate,2,0.9794917903348681,True,1.1781000000000001
5362,2,8,100,Gate,3,0.22338133733940926,True,1.1778000000000002
5363,2,8,100,Gate,4,0.30512832616060637,True,1.1619
5364,2,8,100,Gate,5,0.7546628858235764,False,1.1486999999999996
5365,2,8,100,Gate,6,0.06761139104618492,True,1.1522999999999999
5366,2,8,100,Gate,7,0.6168152130722067,False,1.1316
5367,2,8,100,Gate,8,0.03496750185668958,True,1.1373
5368,2,8,100,Gate,9,0.0043028997688356095,True,1.1141999999999999
5369,2,8,100,Gate,10,6.780650294626607e-36,True,1.0841999999999998
5370,2,8,100,Gate,15,1.8418338762396705e-38,True,0.7758
5371,2,8,100,Bay,15.0,0.5326872201494258,True,1.2956999999999999
5372,2,8,100,Bay,17.5,0.15505684267114855,True,1.2866999999999997
5373,2,8,100,Bay,20.0,0.06041619474449275,True,1.2666
5374,2,8,100,Bay,22.5,0.0734579057108076,True,1.2432
5375,2,8,100,Bay,25.0,0.9351456466121262,True,1.2234000000000003
5376,2,8,100,Bay,27.5,0.0118808222940715,True,1.2225000000000001
5377,2,8,100,Bay,30.0,0.12985457181536347,True,1.1924999999999997
5378,2,8,100,Bay,32.5,0.002994585354377684,True,1.1763000000000001
5379,2,8,100,Bay,35.0,0.030087946017154723,True,1.1403
5380,2,8,100,Bay,37.5,0.0008190578846940402,True,1.1139000000000001
5381,2,8,100,Bay,40.0,0.0005519266632694306,True,1.0695000000000001
5382,2,8,100,Bay,42.5,0.0013158622866951022,True,1.0211999999999999
5383,2,8,100,Speed,35,7.892756576681482e-25,True,1.0137
5384,2,8,100,Speed,45,1.0621452053389798e-15,True,1.1358
5385,2,8,100,Speed,55,3.0988783225064784e-11,True,1.2293999999999998
5386,2,8,100,Speed,65,0.000860303586111466,True,1.2675000000000003
5387,2,8,100,Speed,75,0.006622949848318216,True,1.2984
5388,2,8,100,HoS,15,1.2245481684881046e-13,True,1.2393
5389,2,8,100,HoS,16,5.290126717170082e-16,True,1.3596000000000004
5390,2,8,100,HoS,17,3.6725685102498867e-11,True,1.4591999999999998
5391,2,8,100,HoS,18,1.6468312523882924e-14,True,1.5822000000000003
5392,2,8,100,Fleet,25,3.576127487647985e-43,True,0.5876999999999999
5393,2,8,100,Fleet,50,1.0741338790233163e-53,True,1.1517000000000002
5394,2,8,100,Fleet,75,8.401565188983218e-27,True,1.3350000000000002
5395,2,8,100,Fleet,100,2.3373964464488953e-05,True,1.3716000000000004
5396,2,8,100,Fleet,125,0.30549447536083646,True,1.3773000000000006
5397,2,8,100,Fleet,150,0.02791274952263993,True,1.3881000000000006
5398,2,8,100,Fleet,175,0.6209791821355392,False,1.3857000000000004
5399,2,8,100,Fleet,200,0.9472608451206039,True,1.3860000000000001
5400,2,8,150,Gate,1,0.7254105877789345,False,0.9486
5401,2,8,150,Gate,2,0.9390010413906411,False,0.9531
5402,2,8,150,Gate,3,0.8307703253771135,False,0.9540000000000002
5403,2,8,150,Gate,4,0.4070928083891623,True,0.9567
5404,2,8,150,Gate,5,0.6809194625130772,True,0.9450000000000001
5405,2,8,150,Gate,6,0.2801399031783436,True,0.9393000000000001
5406,2,8,150,Gate,7,0.8266645163276033,False,0.9246
5407,2,8,150,Gate,8,0.1970685082972526,True,0.9276
5408,2,8,150,Gate,9,0.5462407092896588,True,0.9105000000000001
5409,2,8,150,Gate,10,6.916616447781361e-23,True,0.9033000000000001
5410,2,8,150,Gate,15,3.050453835038894e-32,True,0.7379999999999999
5411,2,8,150,Bay,15.0,0.45207169459461227,True,1.0062000000000002
5412,2,8,150,Bay,17.5,0.4169297315503733,True,0.9978
5413,2,8,150,Bay,20.0,0.7413581253168444,True,0.9885
5414,2,8,150,Bay,22.5,0.2623973323767629,True,0.9846000000000001
5415,2,8,150,Bay,25.0,0.20369265965546515,True,0.9713999999999998
5416,2,8,150,Bay,27.5,0.4734528214980531,True,0.9575999999999999
5417,2,8,150,Bay,30.0,0.3812026223955969,True,0.9497999999999999
5418,2,8,150,Bay,32.5,0.07027379862029433,True,0.9402000000000001
5419,2,8,150,Bay,35.0,0.20499838287866928,True,0.921
5420,2,8,150,Bay,37.5,0.40105692227000767,True,0.9081
5421,2,8,150,Bay,40.0,0.21338389421496323,True,0.9
5422,2,8,150,Bay,42.5,0.27675534605188373,True,0.8873999999999999
5423,2,8,150,Speed,35,1.3286080263270222e-19,True,0.7875000000000001
5424,2,8,150,Speed,45,7.704447992079384e-18,True,0.9276
5425,2,8,150,Speed,55,6.657737849561908e-14,True,1.0463999999999998
5426,2,8,150,Speed,65,8.661051070043282e-09,True,1.1235
5427,2,8,150,Speed,75,7.021623691062164e-07,True,1.1825999999999999
5428,2,8,150,HoS,15,3.118387758834597e-12,True,1.0287000000000002
5429,2,8,150,HoS,16,8.740994223858961e-13,True,1.1205
5430,2,8,150,HoS,17,6.062930387457464e-10,True,1.1961000000000002
5431,2,8,150,HoS,18,1.342798791882804e-10,True,1.2948
5432,2,8,150,Fleet,25,1.0203498350656792e-38,True,0.4728
5433,2,8,150,Fleet,50,8.723104105427623e-47,True,0.9410999999999999
5434,2,8,150,Fleet,75,3.213291060140459e-36,True,1.2701999999999998
5435,2,8,150,Fleet,100,0.004016461118637132,True,1.2993
5436,2,8,150,Fleet,125,0.29884067355421934,True,1.3071
5437,2,8,150,Fleet,150,0.15545849289923822,True,1.3173
5438,2,8,150,Fleet,175,0.782971059945794,True,1.3191
5439,2,8,150,Fleet,200,0.660543038293969,True,1.3220999999999998
5440,2,8,200,Gate,1,0.8980548711426656,True,0.7958999999999999
5441,2,8,200,Gate,2,0.6341057777753988,True,0.7946999999999999
5442,2,8,200,Gate,3,0.8898642668230301,True,0.7895999999999999
5443,2,8,200,Gate,4,0.7339046624820371,True,0.7880999999999999
5444,2,8,200,Gate,5,0.7141001977098297,True,0.7847999999999999
5445,2,8,200,Gate,6,0.5086157431500296,False,0.7815
5446,2,8,200,Gate,7,0.397156607147349,True,0.7878
5447,2,8,200,Gate,8,0.746628048414745,True,0.7797000000000001
5448,2,8,200,Gate,9,0.11073761492760564,True,0.7767000000000002
5449,2,8,200,Gate,10,4.10065774791187e-12,True,0.7616999999999998
5450,2,8,200,Gate,15,4.9040070484395163e-32,True,0.6888000000000001
5451,2,8,200,Bay,15.0,0.22941562356648232,True,0.8478
5452,2,8,200,Bay,17.5,0.6482088508458584,True,0.8306999999999999
5453,2,8,200,Bay,20.0,0.980950696047428,False,0.8249999999999998
5454,2,8,200,Bay,22.5,0.6130169912951464,True,0.8252999999999999
5455,2,8,200,Bay,25.0,0.03796294832992077,True,0.8186999999999999
5456,2,8,200,Bay,27.5,0.9247266188997231,False,0.7919999999999999
5457,2,8,200,Bay,30.0,0.49548282526017307,True,0.7932000000000002
5458,2,8,200,Bay,32.5,0.8870308151600144,True,0.7845000000000001
5459,2,8,200,Bay,35.0,0.5688918686368709,True,0.7827
5460,2,8,200,Bay,37.5,0.18396397510603865,True,0.7751999999999999
5461,2,8,200,Bay,40.0,0.43382266603812336,True,0.7581000000000001
5462,2,8,200,Bay,42.5,0.9999999999999925,True,0.7485
5463,2,8,200,Speed,35,2.795190259457794e-18,True,0.6606000000000001
5464,2,8,200,Speed,45,2.9136424887917675e-17,True,0.7734000000000001
5465,2,8,200,Speed,55,7.131425586568795e-17,True,0.8822999999999998
5466,2,8,200,Speed,65,3.310323188177281e-14,True,0.9695999999999998
5467,2,8,200,Speed,75,3.122370530825097e-11,True,1.0539
5468,2,8,200,HoS,15,6.201498147293119e-12,True,0.8457000000000001
5469,2,8,200,HoS,16,1.713858298239535e-11,True,0.9204
5470,2,8,200,HoS,17,1.1045059005130177e-12,True,1.0016999999999998
5471,2,8,200,HoS,18,8.518706781053243e-10,True,1.0803
5472,2,8,200,Fleet,25,8.427308384738888e-36,True,0.38220000000000004
5473,2,8,200,Fleet,50,1.8725585032911174e-41,True,0.7553999999999998
5474,2,8,200,Fleet,75,8.182959408881186e-38,True,1.1142
5475,2,8,200,Fleet,100,5.063857814958718e-16,True,1.2360000000000002
5476,2,8,200,Fleet,125,0.39856456376230986,True,1.2413999999999998
5477,2,8,200,Fleet,150,0.46506421343153725,True,1.2462000000000002
5478,2,8,200,Fleet,175,0.44615085802582233,True,1.2512999999999999
5479,2,8,200,Fleet,200,0.966489787814546,False,1.251
5480,2,8,300,Gate,1,0.8230680368739094,True,0.6189
5481,2,8,300,Gate,2,0.921516740835431,False,0.6168
5482,2,8,300,Gate,3,0.48362646784903496,True,0.6176999999999999
5483,2,8,300,Gate,4,0.9999999999999898,False,0.6117000000000001
5484,2,8,300,Gate,5,0.9215151984609238,True,0.6117000000000002
5485,2,8,300,Gate,6,0.8203776046151252,True,0.6108
5486,2,8,300,Gate,7,0.9469931438730874,False,0.6087000000000001
5487,2,8,300,Gate,8,0.6113261628759052,True,0.6093
5488,2,8,300,Gate,9,0.8900786273370946,True,0.6047999999999999
5489,2,8,300,Gate,10,5.130991469174001e-05,True,0.6036000000000001
5490,2,8,300,Gate,15,2.6176910992259047e-17,True,0.5642999999999999
5491,2,8,300,Bay,15.0,0.3033469002819152,True,0.6525
5492,2,8,300,Bay,17.5,0.973354774002135,True,0.6432000000000001
5493,2,8,300,Bay,20.0,0.5205608962417521,True,0.6428999999999999
5494,2,8,300,Bay,22.5,0.7444080912102844,True,0.6375
5495,2,8,300,Bay,25.0,0.5688575015163853,True,0.6347999999999999
5496,2,8,300,Bay,27.5,0.42645887552522477,True,0.6303
5497,2,8,300,Bay,30.0,0.47762829234437476,True,0.6237
5498,2,8,300,Bay,32.5,0.9743172783676264,False,0.6170999999999999
5499,2,8,300,Bay,35.0,0.9130196206533918,True,0.6173999999999998
5500,2,8,300,Bay,37.5,0.19844076241639477,True,0.6165
